"Orbit","pattern","SQI","qcost","Bit String","# literals","Group","Group Size","Sig","Number sig","Literal sig","ep","held","locked","transfer","#ep=1","#ep=0","#held=1","#held=0","#locked=1","#locked=0","#transfer=1","#transfer=0","#forall","#exists"
"6044","12","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE1) | ep_epoch4(NODE1) | held(NODE0) | locked_epoch3(NODE0) | locked_epoch5(NODE0) | locked_epoch5(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","15","0--------000--0-------0---00------0000------","13","741","92","0401030420","0401030420","e0h0l0t0","0--------000--","0-","------0---00--","----0000------","0","4","0","1","0","3","0","4","2","0"
"6045","12","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE1) | ep_epoch4(NODE1) | held(NODE0) | locked_epoch3(NODE0) | locked_epoch5(NODE1) | locked_epoch6(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","15","0--------000--0-------0----0-0----0000------","13","741","92","0401030420","0401030420","e0h0l0t0","0--------000--","0-","------0----0-0","----0000------","0","4","0","1","0","3","0","4","2","0"
"6046","12","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE1) | ep_epoch5(NODE0) | held(NODE0) | locked_epoch3(NODE0) | locked_epoch4(NODE1) | locked_epoch5(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","15","0----0---00---0-------0--0-0------0000------","13","741","92","0401030420","0401030420","e0h0l0t0","0----0---00---","0-","------0--0-0--","----0000------","0","4","0","1","0","3","0","4","2","0"
"6047","12","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE1) | ep_epoch5(NODE1) | ep_epoch6(NODE1) | held(NODE0) | locked_epoch3(NODE0) | locked_epoch4(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","15","0--------00-000-------0--0--------0000------","13","746","85","0501020420","0501020420","e0h0l0t0","0--------00-00","0-","------0--0----","----0000------","0","5","0","1","0","2","0","4","2","0"
"6048","12","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE1) | ep_epoch5(NODE1) | held(NODE0) | locked_epoch3(NODE0) | locked_epoch4(NODE1) | locked_epoch6(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","15","0--------00-0-0-------0--0---0----0000------","13","741","92","0401030420","0401030420","e0h0l0t0","0--------00-0-","0-","------0--0---0","----0000------","0","4","0","1","0","3","0","4","2","0"
"6049","12","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE1) | ep_epoch6(NODE1) | held(NODE0) | locked_epoch3(NODE0) | locked_epoch4(NODE1) | locked_epoch5(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","15","0--------00--00-------0--0-0------0000------","13","741","92","0401030420","0401030420","e0h0l0t0","0--------00--0","0-","------0--0-0--","----0000------","0","4","0","1","0","3","0","4","2","0"
"6050","12","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE1) | held(NODE0) | locked_epoch3(NODE0) | locked_epoch4(NODE1) | locked_epoch5(NODE0) | locked_epoch5(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","15","0--------00---0-------0--000------0000------","13","736","38","0301040420","0301040420","e0h0l0t0","0--------00---","0-","------0--000--","----0000------","0","3","0","1","0","4","0","4","2","0"
"6051","12","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE1) | held(NODE0) | locked_epoch3(NODE0) | locked_epoch4(NODE1) | locked_epoch5(NODE1) | locked_epoch6(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","15","0--------00---0-------0--0-0-0----0000------","13","736","38","0301040420","0301040420","e0h0l0t0","0--------00---","0-","------0--0-0-0","----0000------","0","3","0","1","0","4","0","4","2","0"
"6052","12","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE1) | held(NODE0) | locked_epoch4(NODE0) | locked_epoch4(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","15","0--------00---0---------00--------000000----","13","735","2","0301020620","0301020620","e0h0l0t0","0--------00---","0-","--------00----","----000000----","0","3","0","1","0","2","0","6","2","0"
"6053","12","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch2(NODE1) | held(NODE0) | locked_epoch3(NODE1) | locked_epoch4(NODE0) | locked_epoch4(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","15","0--------0----0--------000--------000000----","13","730","4","0201030620","0201030620","e0h0l0t0","0--------0----","0-","-------000----","----000000----","0","2","0","1","0","3","0","6","2","0"
"6054","12","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch3(NODE0) | ep_epoch3(NODE1) | ep_epoch4(NODE0) | ep_epoch5(NODE0) | held(NODE0) | locked_epoch2(NODE1) | locked_epoch4(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","15","0--000----0---0------0---0--------0000------","13","746","85","0501020420","0501020420","e0h0l0t0","0--000----0---","0-","-----0---0----","----0000------","0","5","0","1","0","2","0","4","2","0"
"6055","12","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch3(NODE0) | ep_epoch3(NODE1) | ep_epoch4(NODE0) | held(NODE0) | locked_epoch2(NODE1) | locked_epoch4(NODE1) | locked_epoch5(NODE0) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","15","0--00-----0---0------0---00-------0000------","13","741","92","0401030420","0401030420","e0h0l0t0","0--00-----0---","0-","-----0---00---","----0000------","0","4","0","1","0","3","0","4","2","0"
"6056","12","forall NODE1,NODE0,NODE3,NODE2. ep_epoch0(NODE0) | ep_epoch3(NODE1) | ep_epoch4(NODE2) | ep_epoch6(NODE3) | held(NODE0) | locked_epoch2(NODE3) | locked_epoch3(NODE2) | locked_epoch4(NODE1) | transfer_epoch2(NODE1) | transfer_epoch2(NODE2) | transfer_epoch3(NODE1) | transfer_epoch3(NODE2) | ((NODE0 ~= NODE1 | NODE2 ~= NODE3 | NODE0 = NODE2) & (NODE0 ~= NODE2 | NODE1 ~= NODE3 | NODE0 = NODE1))","22","0--0-------0-00------0-00---------0000------","18","962","11","0401030440","0401030440","e0h0l0t0","0--0-------0-0","0-","-----0-00-----","----0000------","0","4","0","1","0","3","0","4","4","0"
"6057","12","forall NODE1,NODE0,NODE3,NODE2. ep_epoch0(NODE0) | ep_epoch3(NODE1) | ep_epoch4(NODE2) | held(NODE0) | locked_epoch2(NODE3) | locked_epoch3(NODE2) | locked_epoch4(NODE1) | locked_epoch6(NODE3) | transfer_epoch2(NODE1) | transfer_epoch2(NODE2) | transfer_epoch3(NODE1) | transfer_epoch3(NODE2) | ((NODE0 ~= NODE1 | NODE2 ~= NODE3 | NODE0 = NODE2) & (NODE0 ~= NODE2 | NODE1 ~= NODE3 | NODE0 = NODE1))","22","0--0-------0--0------0-00----0----0000------","18","960","5","0301040440","0301040440","e0h0l0t0","0--0-------0--","0-","-----0-00----0","----0000------","0","3","0","1","0","4","0","4","4","0"
"6058","12","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch3(NODE1) | ep_epoch4(NODE0) | ep_epoch5(NODE0) | held(NODE0) | locked_epoch2(NODE1) | locked_epoch3(NODE0) | locked_epoch4(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","15","0---00----0---0------00--0--------0000------","13","741","92","0401030420","0401030420","e0h0l0t0","0---00----0---","0-","-----00--0----","----0000------","0","4","0","1","0","3","0","4","2","0"
"6059","12","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch3(NODE1) | ep_epoch4(NODE0) | held(NODE0) | locked_epoch2(NODE1) | locked_epoch3(NODE0) | locked_epoch4(NODE1) | locked_epoch5(NODE0) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","15","0---0-----0---0------00--00-------0000------","13","736","38","0301040420","0301040420","e0h0l0t0","0---0-----0---","0-","-----00--00---","----0000------","0","3","0","1","0","4","0","4","2","0"
"6060","12","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch3(NODE1) | ep_epoch4(NODE1) | ep_epoch5(NODE0) | held(NODE0) | locked_epoch2(NODE1) | locked_epoch3(NODE0) | locked_epoch5(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","15","0----0----00--0------00----0------0000------","13","741","92","0401030420","0401030420","e0h0l0t0","0----0----00--","0-","-----00----0--","----0000------","0","4","0","1","0","3","0","4","2","0"
"6061","12","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch3(NODE1) | ep_epoch4(NODE1) | ep_epoch5(NODE1) | ep_epoch6(NODE1) | held(NODE0) | locked_epoch2(NODE1) | locked_epoch3(NODE0) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","15","0---------00000------00-----------0000------","13","746","85","0501020420","0501020420","e0h0l0t0","0---------0000","0-","-----00-------","----0000------","0","5","0","1","0","2","0","4","2","0"
"6062","12","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch3(NODE1) | ep_epoch4(NODE1) | ep_epoch5(NODE1) | held(NODE0) | locked_epoch2(NODE1) | locked_epoch3(NODE0) | locked_epoch6(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","15","0---------000-0------00------0----0000------","13","741","92","0401030420","0401030420","e0h0l0t0","0---------000-","0-","-----00------0","----0000------","0","4","0","1","0","3","0","4","2","0"
"6063","12","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch3(NODE1) | ep_epoch4(NODE1) | ep_epoch6(NODE1) | held(NODE0) | locked_epoch2(NODE1) | locked_epoch3(NODE0) | locked_epoch5(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","15","0---------00-00------00----0------0000------","13","741","92","0401030420","0401030420","e0h0l0t0","0---------00-0","0-","-----00----0--","----0000------","0","4","0","1","0","3","0","4","2","0"
"6064","12","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch3(NODE1) | ep_epoch4(NODE1) | held(NODE0) | locked_epoch2(NODE1) | locked_epoch3(NODE0) | locked_epoch5(NODE0) | locked_epoch5(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","15","0---------00--0------00---00------0000------","13","736","38","0301040420","0301040420","e0h0l0t0","0---------00--","0-","-----00---00--","----0000------","0","3","0","1","0","4","0","4","2","0"
"6065","12","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch3(NODE1) | ep_epoch4(NODE1) | held(NODE0) | locked_epoch2(NODE1) | locked_epoch3(NODE0) | locked_epoch5(NODE1) | locked_epoch6(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","15","0---------00--0------00----0-0----0000------","13","736","38","0301040420","0301040420","e0h0l0t0","0---------00--","0-","-----00----0-0","----0000------","0","3","0","1","0","4","0","4","2","0"
"6066","12","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch3(NODE1) | ep_epoch5(NODE0) | held(NODE0) | locked_epoch2(NODE1) | locked_epoch3(NODE0) | locked_epoch4(NODE1) | locked_epoch5(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","15","0----0----0---0------00--0-0------0000------","13","736","38","0301040420","0301040420","e0h0l0t0","0----0----0---","0-","-----00--0-0--","----0000------","0","3","0","1","0","4","0","4","2","0"
"6067","12","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch3(NODE1) | ep_epoch5(NODE1) | ep_epoch6(NODE1) | held(NODE0) | locked_epoch2(NODE1) | locked_epoch3(NODE0) | locked_epoch4(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","15","0---------0-000------00--0--------0000------","13","741","92","0401030420","0401030420","e0h0l0t0","0---------0-00","0-","-----00--0----","----0000------","0","4","0","1","0","3","0","4","2","0"
"6068","12","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch3(NODE1) | ep_epoch5(NODE1) | held(NODE0) | locked_epoch2(NODE1) | locked_epoch3(NODE0) | locked_epoch4(NODE1) | locked_epoch6(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","15","0---------0-0-0------00--0---0----0000------","13","736","38","0301040420","0301040420","e0h0l0t0","0---------0-0-","0-","-----00--0---0","----0000------","0","3","0","1","0","4","0","4","2","0"
"6069","12","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch3(NODE1) | ep_epoch6(NODE1) | held(NODE0) | locked_epoch2(NODE1) | locked_epoch3(NODE0) | locked_epoch4(NODE1) | locked_epoch5(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","15","0---------0--00------00--0-0------0000------","13","736","38","0301040420","0301040420","e0h0l0t0","0---------0--0","0-","-----00--0-0--","----0000------","0","3","0","1","0","4","0","4","2","0"
"6070","12","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch3(NODE1) | held(NODE0) | locked_epoch2(NODE1) | locked_epoch3(NODE0) | locked_epoch4(NODE1) | locked_epoch5(NODE0) | locked_epoch5(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","15","0---------0---0------00--000------0000------","13","731","4","0201050420","0201050420","e0h0l0t0","0---------0---","0-","-----00--000--","----0000------","0","2","0","1","0","5","0","4","2","0"
"6071","12","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch3(NODE1) | held(NODE0) | locked_epoch2(NODE1) | locked_epoch3(NODE0) | locked_epoch4(NODE1) | locked_epoch5(NODE1) | locked_epoch6(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","15","0---------0---0------00--0-0-0----0000------","13","731","4","0201050420","0201050420","e0h0l0t0","0---------0---","0-","-----00--0-0-0","----0000------","0","2","0","1","0","5","0","4","2","0"
"6072","12","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch3(NODE1) | held(NODE0) | locked_epoch2(NODE1) | locked_epoch4(NODE0) | locked_epoch4(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","15","0---------0---0------0--00--------000000----","13","730","4","0201030620","0201030620","e0h0l0t0","0---------0---","0-","-----0--00----","----000000----","0","2","0","1","0","3","0","6","2","0"
"6073","12","forall NODE1,NODE0. ep_epoch0(NODE0) | held(NODE0) | locked_epoch2(NODE1) | locked_epoch3(NODE1) | locked_epoch4(NODE0) | locked_epoch4(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","15","0-------------0------0-000--------000000----","13","726","2","0101040620","0101040620","e0h0l0t0","0-------------","0-","-----0-000----","----000000----","0","1","0","1","0","4","0","6","2","0"
"6074","1","exists NODE0. ep_epoch1(NODE0) | ep_epoch2(NODE0) | ep_epoch3(NODE0) | ep_epoch4(NODE0) | ep_epoch5(NODE0) | ep_epoch6(NODE0)","7","-000000-000000------------------------------","6","104","7","e0","01200000001","e0","-000000-000000","--","--------------","--------------","0","12","0","0","0","0","0","0","0","1"
"6075","12","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch2(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE0) | ep_epoch3(NODE1) | ep_epoch4(NODE0) | ep_epoch4(NODE1) | ep_epoch5(NODE0) | ep_epoch5(NODE1) | ep_epoch6(NODE0) | held(NODE1) | NODE0 = NODE1","15","-000000-00000--0----------------------------","13","763","6","01101000020","01101000020","e0h0","-000000-00000-","-0","--------------","--------------","0","11","0","1","0","0","0","0","2","0"
"6076","12","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch2(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE0) | ep_epoch3(NODE1) | ep_epoch4(NODE0) | ep_epoch4(NODE1) | ep_epoch5(NODE0) | ep_epoch5(NODE1) | ep_epoch6(NODE1) | locked_epoch6(NODE0) | NODE0 = NODE1","15","-000000-00000----------------0--------------","13","762","6","01100010020","01100010020","e0l0","-000000-00000-","--","-------------0","--------------","0","11","0","0","0","1","0","0","2","0"
"6077","2","exists NODE0. ep_epoch1(NODE0) | ep_epoch2(NODE0) | ep_epoch3(NODE0) | ep_epoch4(NODE0) | ep_epoch5(NODE0) | held(NODE0)","7","-00000--00000-00----------------------------","6","103","6","e0h0","01002000001","e0h0","-00000--00000-","00","--------------","--------------","0","10","0","2","0","0","0","0","0","1"
"6078","12","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch2(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE0) | ep_epoch3(NODE1) | ep_epoch4(NODE0) | ep_epoch4(NODE1) | ep_epoch5(NODE0) | ep_epoch5(NODE1) | held(NODE1) | locked_epoch6(NODE0) | NODE0 = NODE1","15","-00000--00000-0--------------0--------------","13","761","6","01001010020","01001010020","e0h0l0","-00000--00000-","0-","-------------0","--------------","0","10","0","1","0","1","0","0","2","0"
"6079","2","exists NODE0. ep_epoch1(NODE0) | ep_epoch2(NODE0) | ep_epoch3(NODE0) | ep_epoch4(NODE0) | ep_epoch5(NODE0) | locked_epoch6(NODE0)","7","-00000--00000---------------00--------------","6","102","6","e0l0","01000020001","e0l0","-00000--00000-","--","------------00","--------------","0","10","0","0","0","2","0","0","0","1"
"6080","3","exists NODE0. ep_epoch1(NODE0) | ep_epoch2(NODE0) | ep_epoch3(NODE0) | ep_epoch4(NODE0) | held(NODE0) | transfer_epoch6(NODE0)","7","-0000---0000--00--------------------------00","6","101","15","e0h0t0","0802000201","e0h0t0","-0000---0000--","00","--------------","------------00","0","8","0","2","0","0","0","2","0","1"
"6081","12","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch2(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE0) | ep_epoch3(NODE1) | ep_epoch4(NODE0) | ep_epoch5(NODE1) | held(NODE1) | locked_epoch5(NODE0) | transfer_epoch5(NODE0) | transfer_epoch5(NODE1) | NODE0 = NODE1","15","-0000---000-0--0----------0-------------00--","13","758","29","0801010220","0801010220","e0h0l0t0","-0000---000-0-","-0","----------0---","----------00--","0","8","0","1","0","1","0","2","2","0"
"6082","12","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch2(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE0) | ep_epoch3(NODE1) | ep_epoch4(NODE1) | ep_epoch6(NODE0) | held(NODE1) | locked_epoch4(NODE0) | transfer_epoch6(NODE0) | transfer_epoch6(NODE1) | NODE0 = NODE1","15","-0000---000--00----------0----------------00","13","758","29","0801010220","0801010220","e0h0l0t0","-0000---000--0","0-","---------0----","------------00","0","8","0","1","0","1","0","2","2","0"
"6083","12","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch2(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE0) | ep_epoch3(NODE1) | ep_epoch4(NODE1) | held(NODE0) | held(NODE1) | locked_epoch4(NODE0) | transfer_epoch6(NODE0) | transfer_epoch6(NODE1) | NODE0 = NODE1","15","-0000---000---00---------0----------------00","13","757","20","0702010220","0702010220","e0h0l0t0","-0000---000---","00","---------0----","------------00","0","7","0","2","0","1","0","2","2","0"
"6084","12","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch2(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE0) | ep_epoch3(NODE1) | ep_epoch4(NODE1) | held(NODE1) | locked_epoch4(NODE0) | locked_epoch6(NODE0) | transfer_epoch6(NODE0) | transfer_epoch6(NODE1) | NODE0 = NODE1","15","-0000---000---0----------0---0------------00","13","756","61","0701020220","0701020220","e0h0l0t0","-0000---000---","0-","---------0---0","------------00","0","7","0","1","0","2","0","2","2","0"
"6085","12","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch2(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE0) | ep_epoch3(NODE1) | ep_epoch4(NODE0) | held(NODE1) | locked_epoch5(NODE0) | locked_epoch5(NODE1) | transfer_epoch5(NODE0) | transfer_epoch5(NODE1) | NODE0 = NODE1","15","-0000---000----0----------00------------00--","13","756","61","0701020220","0701020220","e0h0l0t0","-0000---000---","-0","----------00--","----------00--","0","7","0","1","0","2","0","2","2","0"
"6086","3","exists NODE0. ep_epoch1(NODE0) | ep_epoch2(NODE0) | ep_epoch3(NODE0) | ep_epoch5(NODE0) | held(NODE0) | transfer_epoch5(NODE0)","7","-000-0--000-0-00------------------------00--","6","101","15","e0h0t0","0802000201","e0h0t0","-000-0--000-0-","00","--------------","----------00--","0","8","0","2","0","0","0","2","0","1"
"6087","12","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch2(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE0) | ep_epoch3(NODE1) | ep_epoch5(NODE0) | held(NODE0) | held(NODE1) | locked_epoch5(NODE1) | transfer_epoch5(NODE0) | transfer_epoch5(NODE1) | NODE0 = NODE1","15","-000-0--000---00-----------0------------00--","13","757","20","0702010220","0702010220","e0h0l0t0","-000-0--000---","00","-----------0--","----------00--","0","7","0","2","0","1","0","2","2","0"
"6088","12","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch2(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE0) | ep_epoch3(NODE1) | ep_epoch5(NODE1) | held(NODE1) | locked_epoch4(NODE0) | locked_epoch5(NODE0) | transfer_epoch5(NODE0) | transfer_epoch5(NODE1) | NODE0 = NODE1","15","-000-0--000---0----------0-0------------00--","13","756","61","0701020220","0701020220","e0h0l0t0","-000-0--000---","0-","---------0-0--","----------00--","0","7","0","1","0","2","0","2","2","0"
"6089","4","exists NODE0. ep_epoch1(NODE0) | ep_epoch2(NODE0) | ep_epoch3(NODE0) | held(NODE0) | locked_epoch5(NODE0) | transfer_epoch5(NODE0)","7","-000----000---00----------00------------00--","6","100","10","e0h0l0t0","0602020201","e0h0l0t0","-000----000---","00","----------00--","----------00--","0","6","0","2","0","2","0","2","0","1"
"6090","3","exists NODE0. ep_epoch1(NODE0) | ep_epoch2(NODE0) | ep_epoch3(NODE0) | held(NODE0) | transfer_epoch5(NODE0) | transfer_epoch6(NODE0)","7","-000----000---00------------------------0000","6","99","20","e0h0t0","0602000401","e0h0t0","-000----000---","00","--------------","----------0000","0","6","0","2","0","0","0","4","0","1"
"6091","12","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch2(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE0) | ep_epoch3(NODE1) | held(NODE1) | locked_epoch4(NODE0) | locked_epoch5(NODE0) | locked_epoch5(NODE1) | transfer_epoch5(NODE0) | transfer_epoch5(NODE1) | NODE0 = NODE1","15","-000----000---0----------000------------00--","13","751","43","0601030220","0601030220","e0h0l0t0","-000----000---","0-","---------000--","----------00--","0","6","0","1","0","3","0","2","2","0"
"6092","12","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch2(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE1) | ep_epoch4(NODE0) | ep_epoch4(NODE1) | ep_epoch5(NODE0) | held(NODE0) | locked_epoch5(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","15","-0000---00-00--0----------0-----------00----","13","758","29","0801010220","0801010220","e0h0l0t0","-0000---00-00-","-0","----------0---","--------00----","0","8","0","1","0","1","0","2","2","0"
"6093","12","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch2(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE1) | ep_epoch4(NODE0) | ep_epoch4(NODE1) | held(NODE0) | locked_epoch5(NODE0) | locked_epoch5(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","15","-0000---00-0---0----------00----------00----","13","756","61","0701020220","0701020220","e0h0l0t0","-0000---00-0--","-0","----------00--","--------00----","0","7","0","1","0","2","0","2","2","0"
"6094","12","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch2(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE1) | ep_epoch4(NODE1) | ep_epoch5(NODE1) | ep_epoch6(NODE1) | held(NODE0) | locked_epoch4(NODE0) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","15","-000000-00-----0---------0------------00----","13","758","29","0801010220","0801010220","e0h0l0t0","-000000-00----","-0","---------0----","--------00----","0","8","0","1","0","1","0","2","2","0"
