"Orbit","pattern","SQI","qcost","Bit String","# literals","Group","Group Size","Sig","Number sig","Literal sig","ep","held","locked","transfer","#ep=1","#ep=0","#held=1","#held=0","#locked=1","#locked=0","#transfer=1","#transfer=0","#forall","#exists"
"579","9","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch4(NODE0) | held(NODE1) | locked_epoch3(NODE0) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","12","00--000----0------0-----------00","10","217","16","0501010220","0501010220","e0h0l0t0","00--000---","-0","------0---","--------00","0","5","0","1","0","1","0","2","2","0"
"580","9","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE0) | ep_epoch1(NODE1) | held(NODE1) | locked_epoch3(NODE0) | locked_epoch4(NODE0) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","12","00---00---0--------0-0--------00","10","216","11","0401020220","0401020220","e0h0l0t0","00---00---","0-","-------0-0","--------00","0","4","0","1","0","2","0","2","2","0"
"581","9","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch0(NODE1) | ep_epoch2(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE0) | ep_epoch4(NODE0) | held(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","12","0-0000-0---0------------------00","10","218","7","0601000220","0601000220","e0h0t0","0-0000-0--","-0","----------","--------00","0","6","0","1","0","0","0","2","2","0"
"582","9","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch0(NODE1) | ep_epoch2(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE0) | held(NODE1) | locked_epoch4(NODE0) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","12","0-00-0-0---0--------0---------00","10","217","16","0501010220","0501010220","e0h0l0t0","0-00-0-0--","-0","--------0-","--------00","0","5","0","1","0","1","0","2","2","0"
"583","9","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch0(NODE1) | ep_epoch2(NODE0) | ep_epoch2(NODE1) | ep_epoch4(NODE0) | held(NODE1) | locked_epoch3(NODE0) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","12","0-0-00-0---0------0-----------00","10","217","16","0501010220","0501010220","e0h0l0t0","0-0-00-0--","-0","------0---","--------00","0","5","0","1","0","1","0","2","2","0"
"584","9","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch0(NODE1) | ep_epoch2(NODE0) | ep_epoch2(NODE1) | held(NODE1) | locked_epoch3(NODE0) | locked_epoch4(NODE0) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","12","0-0--0-0--0--------0-0--------00","10","216","11","0401020220","0401020220","e0h0l0t0","0-0--0-0--","0-","-------0-0","--------00","0","4","0","1","0","2","0","2","2","0"
"585","9","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch0(NODE1) | ep_epoch2(NODE0) | ep_epoch3(NODE0) | ep_epoch3(NODE1) | ep_epoch4(NODE0) | held(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","12","0-0000--0--0----------------00--","10","218","7","0601000220","0601000220","e0h0t0","0-0000--0-","-0","----------","------00--","0","6","0","1","0","0","0","2","2","0"
"586","9","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch0(NODE1) | ep_epoch2(NODE0) | ep_epoch3(NODE0) | ep_epoch3(NODE1) | held(NODE1) | locked_epoch4(NODE0) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","12","0-00-0--0--0--------0-------00--","10","217","16","0501010220","0501010220","e0h0l0t0","0-00-0--0-","-0","--------0-","------00--","0","5","0","1","0","1","0","2","2","0"
"587","9","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch0(NODE1) | ep_epoch2(NODE0) | ep_epoch3(NODE0) | ep_epoch4(NODE0) | held(NODE1) | locked_epoch3(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","12","0-0000-----0-------0--------00--","10","217","16","0501010220","0501010220","e0h0l0t0","0-0000----","-0","-------0--","------00--","0","5","0","1","0","1","0","2","2","0"
"588","9","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch0(NODE1) | ep_epoch2(NODE0) | ep_epoch3(NODE0) | held(NODE1) | locked_epoch3(NODE1) | locked_epoch4(NODE0) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","12","0-00-0-----0-------00-------00--","10","216","11","0401020220","0401020220","e0h0l0t0","0-00-0----","-0","-------00-","------00--","0","4","0","1","0","2","0","2","2","0"
"589","9","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch0(NODE1) | ep_epoch3(NODE0) | ep_epoch3(NODE1) | ep_epoch4(NODE0) | held(NODE1) | locked_epoch2(NODE0) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","12","0--000--0--0----0-----------00--","10","217","16","0501010220","0501010220","e0h0l0t0","0--000--0-","-0","----0-----","------00--","0","5","0","1","0","1","0","2","2","0"
"590","9","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch0(NODE1) | ep_epoch3(NODE0) | ep_epoch3(NODE1) | held(NODE1) | locked_epoch2(NODE0) | locked_epoch4(NODE0) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","12","0--0-0--0-0------0---0------00--","10","216","11","0401020220","0401020220","e0h0l0t0","0--0-0--0-","0-","-----0---0","------00--","0","4","0","1","0","2","0","2","2","0"
"591","9","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch0(NODE1) | ep_epoch3(NODE0) | ep_epoch4(NODE0) | held(NODE1) | locked_epoch2(NODE0) | locked_epoch3(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","12","0--000-----0----0--0--------00--","10","216","11","0401020220","0401020220","e0h0l0t0","0--000----","-0","----0--0--","------00--","0","4","0","1","0","2","0","2","2","0"
"592","9","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch0(NODE1) | ep_epoch3(NODE0) | held(NODE1) | locked_epoch2(NODE0) | locked_epoch3(NODE1) | locked_epoch4(NODE0) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","12","0--0-0-----0----0--00-------00--","10","214","2","0301030220","0301030220","e0h0l0t0","0--0-0----","-0","----0--00-","------00--","0","3","0","1","0","3","0","2","2","0"
"593","9","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch1(NODE0) | ep_epoch3(NODE1) | ep_epoch4(NODE1) | held(NODE0) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","12","00------000-----------------0000","10","215","1","0401000420","0401000420","e0h0t0","00------00","0-","----------","------0000","0","4","0","1","0","0","0","4","2","0"
"594","9","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch1(NODE0) | ep_epoch3(NODE1) | held(NODE0) | locked_epoch4(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","12","00------0-0----------0------0000","10","213","6","0301010420","0301010420","e0h0l0t0","00------0-","0-","---------0","------0000","0","3","0","1","0","1","0","4","2","0"
"595","9","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch1(NODE0) | ep_epoch4(NODE1) | held(NODE0) | locked_epoch3(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","12","00-------00--------0--------0000","10","213","6","0301010420","0301010420","e0h0l0t0","00-------0","0-","-------0--","------0000","0","3","0","1","0","1","0","4","2","0"
"596","9","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch1(NODE0) | held(NODE0) | locked_epoch3(NODE1) | locked_epoch4(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","12","00--------0--------0-0------0000","10","210","7","0201020420","0201020420","e0h0l0t0","00--------","0-","-------0-0","------0000","0","2","0","1","0","2","0","4","2","0"
"597","9","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch2(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE0) | ep_epoch3(NODE1) | ep_epoch4(NODE1) | held(NODE0) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | NODE0 = NODE1","12","0-00---0000---------------00----","10","218","7","0601000220","0601000220","e0h0t0","0-00---000","0-","----------","----00----","0","6","0","1","0","0","0","2","2","0"
"598","9","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch2(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE0) | ep_epoch3(NODE1) | held(NODE0) | locked_epoch4(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | NODE0 = NODE1","12","0-00---00-0----------0----00----","10","217","16","0501010220","0501010220","e0h0l0t0","0-00---00-","0-","---------0","----00----","0","5","0","1","0","1","0","2","2","0"
"599","9","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch2(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE1) | ep_epoch4(NODE1) | held(NODE0) | locked_epoch3(NODE0) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | NODE0 = NODE1","12","0-0----0000-------0-------00----","10","217","16","0501010220","0501010220","e0h0l0t0","0-0----000","0-","------0---","----00----","0","5","0","1","0","1","0","2","2","0"
"600","9","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch2(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE1) | held(NODE0) | locked_epoch3(NODE0) | locked_epoch4(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | NODE0 = NODE1","12","0-0----00-0-------0--0----00----","10","216","11","0401020220","0401020220","e0h0l0t0","0-0----00-","0-","------0--0","----00----","0","4","0","1","0","2","0","2","2","0"
"601","9","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch2(NODE0) | ep_epoch4(NODE1) | held(NODE0) | locked_epoch2(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","12","0-0------00------0--------00--00","10","213","6","0301010420","0301010420","e0h0l0t0","0-0------0","0-","-----0----","----00--00","0","3","0","1","0","1","0","4","2","0"
"602","9","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch2(NODE0) | held(NODE0) | locked_epoch2(NODE1) | locked_epoch4(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","12","0-0-------0------0---0----00--00","10","210","7","0201020420","0201020420","e0h0l0t0","0-0-------","0-","-----0---0","----00--00","0","2","0","1","0","2","0","4","2","0"
"603","9","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE0) | held(NODE0) | locked_epoch3(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","12","0--0---0--0--------0------0000--","10","213","6","0301010420","0301010420","e0h0l0t0","0--0---0--","0-","-------0--","----0000--","0","3","0","1","0","1","0","4","2","0"
"604","9","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch2(NODE1) | held(NODE0) | locked_epoch3(NODE0) | locked_epoch3(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","12","0------0--0-------00------0000--","10","210","7","0201020420","0201020420","e0h0l0t0","0------0--","0-","------00--","----0000--","0","2","0","1","0","2","0","4","2","0"
"605","9","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch3(NODE0) | held(NODE0) | locked_epoch2(NODE1) | locked_epoch3(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","12","0--0------0------0-0------0000--","10","210","7","0201020420","0201020420","e0h0l0t0","0--0------","0-","-----0-0--","----0000--","0","2","0","1","0","2","0","4","2","0"
"606","9","forall NODE1,NODE0. ep_epoch0(NODE0) | held(NODE0) | locked_epoch2(NODE1) | locked_epoch3(NODE0) | locked_epoch3(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","12","0---------0------000------0000--","10","207","2","0101030420","0101030420","e0h0l0t0","0---------","0-","-----000--","----0000--","0","1","0","1","0","3","0","4","2","0"
"607","9","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch2(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE0) | ep_epoch4(NODE0) | held(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","12","-0000-00---0------------------00","10","218","7","0601000220","0601000220","e0h0t0","-0000-00--","-0","----------","--------00","0","6","0","1","0","0","0","2","2","0"
"608","9","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch2(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE0) | held(NODE1) | locked_epoch4(NODE0) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","12","-000--00---0--------0---------00","10","217","16","0501010220","0501010220","e0h0l0t0","-000--00--","-0","--------0-","--------00","0","5","0","1","0","1","0","2","2","0"
"609","9","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch2(NODE0) | ep_epoch2(NODE1) | ep_epoch4(NODE0) | held(NODE1) | locked_epoch3(NODE0) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","12","-00-0-00---0------0-----------00","10","217","16","0501010220","0501010220","e0h0l0t0","-00-0-00--","-0","------0---","--------00","0","5","0","1","0","1","0","2","2","0"
"610","9","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch2(NODE0) | ep_epoch2(NODE1) | held(NODE1) | locked_epoch3(NODE0) | locked_epoch4(NODE0) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","12","-00---00--0--------0-0--------00","10","216","11","0401020220","0401020220","e0h0l0t0","-00---00--","0-","-------0-0","--------00","0","4","0","1","0","2","0","2","2","0"
"611","9","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch2(NODE0) | ep_epoch3(NODE0) | ep_epoch3(NODE1) | ep_epoch4(NODE0) | held(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","12","-0000-0-0--0----------------00--","10","218","7","0601000220","0601000220","e0h0t0","-0000-0-0-","-0","----------","------00--","0","6","0","1","0","0","0","2","2","0"
"612","9","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch2(NODE0) | ep_epoch3(NODE0) | ep_epoch3(NODE1) | held(NODE1) | locked_epoch4(NODE0) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","12","-000--0-0--0--------0-------00--","10","217","16","0501010220","0501010220","e0h0l0t0","-000--0-0-","-0","--------0-","------00--","0","5","0","1","0","1","0","2","2","0"
"613","9","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch2(NODE0) | ep_epoch3(NODE0) | ep_epoch4(NODE0) | held(NODE1) | locked_epoch3(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","12","-0000-0----0-------0--------00--","10","217","16","0501010220","0501010220","e0h0l0t0","-0000-0---","-0","-------0--","------00--","0","5","0","1","0","1","0","2","2","0"
"614","9","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch2(NODE0) | ep_epoch3(NODE0) | held(NODE1) | locked_epoch3(NODE1) | locked_epoch4(NODE0) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","12","-000--0----0-------00-------00--","10","216","11","0401020220","0401020220","e0h0l0t0","-000--0---","-0","-------00-","------00--","0","4","0","1","0","2","0","2","2","0"
"615","9","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch3(NODE0) | ep_epoch3(NODE1) | ep_epoch4(NODE0) | held(NODE1) | locked_epoch2(NODE0) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","12","-0-00-0-0--0----0-----------00--","10","217","16","0501010220","0501010220","e0h0l0t0","-0-00-0-0-","-0","----0-----","------00--","0","5","0","1","0","1","0","2","2","0"
"616","9","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch3(NODE0) | ep_epoch3(NODE1) | held(NODE1) | locked_epoch2(NODE0) | locked_epoch4(NODE0) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","12","-0-0--0-0-0------0---0------00--","10","216","11","0401020220","0401020220","e0h0l0t0","-0-0--0-0-","0-","-----0---0","------00--","0","4","0","1","0","2","0","2","2","0"
"617","9","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch3(NODE0) | ep_epoch4(NODE0) | held(NODE1) | locked_epoch2(NODE0) | locked_epoch3(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","12","-0-00-0----0----0--0--------00--","10","216","11","0401020220","0401020220","e0h0l0t0","-0-00-0---","-0","----0--0--","------00--","0","4","0","1","0","2","0","2","2","0"
"618","9","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch3(NODE0) | held(NODE1) | locked_epoch2(NODE0) | locked_epoch3(NODE1) | locked_epoch4(NODE0) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","12","-0-0--0----0----0--00-------00--","10","214","2","0301030220","0301030220","e0h0l0t0","-0-0--0---","-0","----0--00-","------00--","0","3","0","1","0","3","0","2","2","0"
"619","9","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch2(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE0) | ep_epoch3(NODE1) | ep_epoch4(NODE0) | held(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | NODE0 = NODE1","12","-0000--00--0--------------00----","10","218","7","0601000220","0601000220","e0h0t0","-0000--00-","-0","----------","----00----","0","6","0","1","0","0","0","2","2","0"
"620","9","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch2(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE0) | ep_epoch3(NODE1) | held(NODE1) | locked_epoch4(NODE0) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | NODE0 = NODE1","12","-000---00--0--------0-----00----","10","217","16","0501010220","0501010220","e0h0l0t0","-000---00-","-0","--------0-","----00----","0","5","0","1","0","1","0","2","2","0"
"621","9","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch2(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE0) | ep_epoch4(NODE0) | held(NODE1) | locked_epoch3(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | NODE0 = NODE1","12","-0000--0---0-------0------00----","10","217","16","0501010220","0501010220","e0h0l0t0","-0000--0--","-0","-------0--","----00----","0","5","0","1","0","1","0","2","2","0"
"622","9","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch2(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE0) | held(NODE1) | locked_epoch3(NODE1) | locked_epoch4(NODE0) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | NODE0 = NODE1","12","-000---0---0-------00-----00----","10","216","11","0401020220","0401020220","e0h0l0t0","-000---0--","-0","-------00-","----00----","0","4","0","1","0","2","0","2","2","0"
"623","9","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch2(NODE0) | ep_epoch3(NODE1) | held(NODE1) | locked_epoch3(NODE0) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","12","-00-----0--0------0-------0000--","10","213","6","0301010420","0301010420","e0h0l0t0","-00-----0-","-0","------0---","----0000--","0","3","0","1","0","1","0","4","2","0"
"624","9","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch2(NODE0) | held(NODE1) | locked_epoch3(NODE0) | locked_epoch3(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","12","-00--------0------00------0000--","10","210","7","0201020420","0201020420","e0h0l0t0","-00-------","-0","------00--","----0000--","0","2","0","1","0","2","0","4","2","0"
"625","9","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch2(NODE1) | ep_epoch4(NODE0) | held(NODE1) | locked_epoch2(NODE0) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","12","-0--0--0---0----0---------00--00","10","213","6","0301010420","0301010420","e0h0l0t0","-0--0--0--","-0","----0-----","----00--00","0","3","0","1","0","1","0","4","2","0"
"626","9","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch2(NODE1) | held(NODE1) | locked_epoch2(NODE0) | locked_epoch4(NODE0) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","12","-0-----0---0----0---0-----00--00","10","210","7","0201020420","0201020420","e0h0l0t0","-0-----0--","-0","----0---0-","----00--00","0","2","0","1","0","2","0","4","2","0"
"627","9","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch3(NODE1) | held(NODE1) | locked_epoch2(NODE0) | locked_epoch3(NODE0) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","12","-0------0--0----0-0-------0000--","10","210","7","0201020420","0201020420","e0h0l0t0","-0------0-","-0","----0-0---","----0000--","0","2","0","1","0","2","0","4","2","0"
"628","9","forall NODE1,NODE0. ep_epoch1(NODE0) | held(NODE1) | locked_epoch2(NODE0) | locked_epoch3(NODE0) | locked_epoch3(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","12","-0---------0----0-00------0000--","10","207","2","0101030420","0101030420","e0h0l0t0","-0--------","-0","----0-00--","----0000--","0","1","0","1","0","3","0","4","2","0"
"629","10","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch0(NODE1) | ep_epoch2(NODE0) | ep_epoch3(NODE0) | ep_epoch4(NODE0) | held(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","13","0-0000-----0----------------0000","11","225","6","0501000420","0501000420","e0h0t0","0-0000----","-0","----------","------0000","0","5","0","1","0","0","0","4","2","0"
"630","10","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch0(NODE1) | ep_epoch2(NODE0) | ep_epoch3(NODE0) | held(NODE1) | locked_epoch4(NODE0) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","13","0-00-0-----0--------0-------0000","11","224","16","0401010420","0401010420","e0h0l0t0","0-00-0----","-0","--------0-","------0000","0","4","0","1","0","1","0","4","2","0"
"631","10","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch0(NODE1) | ep_epoch2(NODE0) | ep_epoch4(NODE0) | held(NODE1) | locked_epoch3(NODE0) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","13","0-0-00-----0------0---------0000","11","224","16","0401010420","0401010420","e0h0l0t0","0-0-00----","-0","------0---","------0000","0","4","0","1","0","1","0","4","2","0"
"632","10","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch0(NODE1) | ep_epoch2(NODE0) | held(NODE1) | locked_epoch3(NODE0) | locked_epoch4(NODE0) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","13","0-0--0-----0------0-0-------0000","11","223","14","0301020420","0301020420","e0h0l0t0","0-0--0----","-0","------0-0-","------0000","0","3","0","1","0","2","0","4","2","0"
"633","10","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch0(NODE1) | ep_epoch3(NODE0) | ep_epoch4(NODE0) | held(NODE1) | locked_epoch2(NODE0) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","13","0--000-----0----0-----------0000","11","224","16","0401010420","0401010420","e0h0l0t0","0--000----","-0","----0-----","------0000","0","4","0","1","0","1","0","4","2","0"
"634","10","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch0(NODE1) | ep_epoch3(NODE0) | held(NODE1) | locked_epoch2(NODE0) | locked_epoch4(NODE0) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","13","0--0-0-----0----0---0-------0000","11","223","14","0301020420","0301020420","e0h0l0t0","0--0-0----","-0","----0---0-","------0000","0","3","0","1","0","2","0","4","2","0"
"635","10","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch0(NODE1) | ep_epoch4(NODE0) | held(NODE1) | locked_epoch2(NODE0) | locked_epoch3(NODE0) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","13","0---00-----0----0-0---------0000","11","223","14","0301020420","0301020420","e0h0l0t0","0---00----","-0","----0-0---","------0000","0","3","0","1","0","2","0","4","2","0"
"636","10","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch0(NODE1) | held(NODE1) | locked_epoch2(NODE0) | locked_epoch3(NODE0) | locked_epoch4(NODE0) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","13","0----0----0------0-0-0------0000","11","222","4","0201030420","0201030420","e0h0l0t0","0----0----","0-","-----0-0-0","------0000","0","2","0","1","0","3","0","4","2","0"
"637","10","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch2(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE1) | ep_epoch4(NODE1) | held(NODE0) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","13","0-0----0000---------------00--00","11","225","6","0501000420","0501000420","e0h0t0","0-0----000","0-","----------","----00--00","0","5","0","1","0","0","0","4","2","0"
