"Orbit","pattern","SQI","qcost","Bit String","# literals","Group","Group Size","Sig","Number sig","Literal sig","ep","held","locked","transfer","#ep=1","#ep=0","#held=1","#held=0","#locked=1","#locked=0","#transfer=1","#transfer=0","#forall","#exists"
"1731","10","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch1(NODE0) | ep_epoch3(NODE0) | held(NODE0) | locked_epoch3(NODE1) | locked_epoch5(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | transfer_epoch5(NODE0) | transfer_epoch5(NODE1) | NODE0 = NODE1","13","00-0--------0--------0---0------00--00","11","394","16","0301020420","0301020420","e0h0l0t0","00-0--------","0-","-------0---0","------00--00","0","3","0","1","0","2","0","4","2","0"
"1732","10","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch1(NODE0) | ep_epoch3(NODE1) | ep_epoch4(NODE0) | held(NODE0) | locked_epoch4(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","13","00--0----0--0----------0--------0000--","11","400","9","0401010420","0401010420","e0h0l0t0","00--0----0--","0-","---------0--","------0000--","0","4","0","1","0","1","0","4","2","0"
"1733","10","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch1(NODE0) | ep_epoch3(NODE1) | held(NODE0) | locked_epoch4(NODE0) | locked_epoch4(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","13","00-------0--0---------00--------0000--","11","394","16","0301020420","0301020420","e0h0l0t0","00-------0--","0-","--------00--","------0000--","0","3","0","1","0","2","0","4","2","0"
"1734","10","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch1(NODE0) | ep_epoch4(NODE0) | ep_epoch4(NODE1) | held(NODE0) | held(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","13","00--0-----0-00------------------0000--","11","403","2","0402000420","0402000420","e0h0t0","00--0-----0-","00","------------","------0000--","0","4","0","2","0","0","0","4","2","0"
"1735","10","forall NODE1,NODE2,NODE3,NODE0. ep_epoch0(NODE0) | ep_epoch1(NODE0) | ep_epoch4(NODE1) | held(NODE0) | held(NODE2) | locked_epoch4(NODE3) | transfer_epoch3(NODE0) | transfer_epoch3(NODE2) | transfer_epoch4(NODE0) | transfer_epoch4(NODE2) | ((NODE0 ~= NODE1 | NODE2 ~= NODE3 | NODE0 = NODE2) & (NODE0 ~= NODE3 | NODE1 ~= NODE2 | NODE0 = NODE1))","20","00--0-------00---------0--------0000--","16","496","1","0302010440","0302010440","e0h0l0t0","00--0-------","00","---------0--","------0000--","0","3","0","2","0","1","0","4","4","0"
"1736","10","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch1(NODE0) | ep_epoch4(NODE0) | held(NODE0) | locked_epoch3(NODE1) | locked_epoch4(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","13","00--0-------0--------0-0--------0000--","11","394","16","0301020420","0301020420","e0h0l0t0","00--0-------","0-","-------0-0--","------0000--","0","3","0","1","0","2","0","4","2","0"
"1737","10","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch1(NODE0) | ep_epoch4(NODE1) | ep_epoch5(NODE1) | held(NODE0) | locked_epoch2(NODE0) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | transfer_epoch5(NODE0) | transfer_epoch5(NODE1) | NODE0 = NODE1","13","00--------000-----0---------------0000","11","400","9","0401010420","0401010420","e0h0l0t0","00--------00","0-","----0-------","--------0000","0","4","0","1","0","1","0","4","2","0"
"1738","10","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch1(NODE0) | ep_epoch4(NODE1) | held(NODE0) | locked_epoch2(NODE0) | locked_epoch5(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | transfer_epoch5(NODE0) | transfer_epoch5(NODE1) | NODE0 = NODE1","13","00--------0-0-----0------0--------0000","11","394","16","0301020420","0301020420","e0h0l0t0","00--------0-","0-","----0------0","--------0000","0","3","0","1","0","2","0","4","2","0"
"1739","10","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch1(NODE0) | ep_epoch5(NODE1) | held(NODE0) | locked_epoch2(NODE0) | locked_epoch4(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | transfer_epoch5(NODE0) | transfer_epoch5(NODE1) | NODE0 = NODE1","13","00---------00-----0----0----------0000","11","394","16","0301020420","0301020420","e0h0l0t0","00---------0","0-","----0----0--","--------0000","0","3","0","1","0","2","0","4","2","0"
"1740","10","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch1(NODE0) | held(NODE0) | held(NODE1) | locked_epoch4(NODE0) | locked_epoch4(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","13","00----------00--------00--------0000--","11","390","1","0202020420","0202020420","e0h0l0t0","00----------","00","--------00--","------0000--","0","2","0","2","0","2","0","4","2","0"
"1741","10","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch1(NODE0) | held(NODE0) | held(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | transfer_epoch5(NODE0) | transfer_epoch5(NODE1) | NODE0 = NODE1","13","00----------00------------------000000","11","389","1","0202000620","0202000620","e0h0t0","00----------","00","------------","------000000","0","2","0","2","0","0","0","6","2","0"
"1742","10","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch1(NODE0) | held(NODE0) | locked_epoch2(NODE0) | locked_epoch4(NODE1) | locked_epoch5(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | transfer_epoch5(NODE0) | transfer_epoch5(NODE1) | NODE0 = NODE1","13","00----------0-----0----0-0--------0000","11","387","8","0201030420","0201030420","e0h0l0t0","00----------","0-","----0----0-0","--------0000","0","2","0","1","0","3","0","4","2","0"
"1743","10","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch1(NODE0) | held(NODE0) | locked_epoch3(NODE1) | locked_epoch4(NODE0) | locked_epoch4(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","13","00----------0--------000--------0000--","11","387","8","0201030420","0201030420","e0h0l0t0","00----------","0-","-------000--","------0000--","0","2","0","1","0","3","0","4","2","0"
"1744","10","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch2(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE0) | ep_epoch3(NODE1) | ep_epoch4(NODE0) | held(NODE0) | locked_epoch4(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | NODE0 = NODE1","13","0-000---00--0----------0------00------","11","408","18","0601010220","0601010220","e0h0l0t0","0-000---00--","0-","---------0--","----00------","0","6","0","1","0","1","0","2","2","0"
"1745","10","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch2(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE0) | ep_epoch3(NODE1) | held(NODE0) | locked_epoch4(NODE0) | locked_epoch4(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | NODE0 = NODE1","13","0-00----00--0---------00------00------","11","406","34","0501020220","0501020220","e0h0l0t0","0-00----00--","0-","--------00--","----00------","0","5","0","1","0","2","0","2","2","0"
"1746","10","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch2(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE1) | ep_epoch4(NODE0) | held(NODE0) | locked_epoch3(NODE0) | locked_epoch4(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | NODE0 = NODE1","13","0-0-0---00--0-------0--0------00------","11","406","34","0501020220","0501020220","e0h0l0t0","0-0-0---00--","0-","------0--0--","----00------","0","5","0","1","0","2","0","2","2","0"
"1747","10","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch2(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE1) | ep_epoch4(NODE1) | ep_epoch5(NODE1) | held(NODE0) | locked_epoch3(NODE0) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | NODE0 = NODE1","13","0-0-----00000-------0---------00------","11","408","18","0601010220","0601010220","e0h0l0t0","0-0-----0000","0-","------0-----","----00------","0","6","0","1","0","1","0","2","2","0"
"1748","10","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch2(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE1) | ep_epoch4(NODE1) | held(NODE0) | locked_epoch3(NODE0) | locked_epoch5(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | NODE0 = NODE1","13","0-0-----000-0-------0----0----00------","11","406","34","0501020220","0501020220","e0h0l0t0","0-0-----000-","0-","------0----0","----00------","0","5","0","1","0","2","0","2","2","0"
"1749","10","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch2(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE1) | ep_epoch5(NODE1) | held(NODE0) | locked_epoch3(NODE0) | locked_epoch4(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | NODE0 = NODE1","13","0-0-----00-00-------0--0------00------","11","406","34","0501020220","0501020220","e0h0l0t0","0-0-----00-0","0-","------0--0--","----00------","0","5","0","1","0","2","0","2","2","0"
"1750","10","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch2(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE1) | held(NODE0) | locked_epoch3(NODE0) | locked_epoch4(NODE0) | locked_epoch4(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | NODE0 = NODE1","13","0-0-----00--0-------0-00------00------","11","401","21","0401030220","0401030220","e0h0l0t0","0-0-----00--","0-","------0-00--","----00------","0","4","0","1","0","3","0","2","2","0"
"1751","10","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch2(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE1) | held(NODE0) | locked_epoch3(NODE0) | locked_epoch4(NODE1) | locked_epoch5(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | NODE0 = NODE1","13","0-0-----00--0-------0--0-0----00------","11","401","21","0401030220","0401030220","e0h0l0t0","0-0-----00--","0-","------0--0-0","----00------","0","4","0","1","0","3","0","2","2","0"
"1752","10","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch2(NODE0) | ep_epoch3(NODE0) | ep_epoch5(NODE1) | held(NODE0) | locked_epoch2(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch5(NODE0) | transfer_epoch5(NODE1) | NODE0 = NODE1","13","0-00-------00------0----------00----00","11","400","9","0401010420","0401010420","e0h0l0t0","0-00-------0","0-","-----0------","----00----00","0","4","0","1","0","1","0","4","2","0"
"1753","10","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch2(NODE0) | ep_epoch3(NODE0) | held(NODE0) | locked_epoch2(NODE1) | locked_epoch5(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch5(NODE0) | transfer_epoch5(NODE1) | NODE0 = NODE1","13","0-00--------0------0-----0----00----00","11","394","16","0301020420","0301020420","e0h0l0t0","0-00--------","0-","-----0-----0","----00----00","0","3","0","1","0","2","0","4","2","0"
"1754","10","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch2(NODE0) | ep_epoch4(NODE0) | held(NODE0) | locked_epoch2(NODE1) | locked_epoch4(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","13","0-0-0-------0------0---0------00--00--","11","394","16","0301020420","0301020420","e0h0l0t0","0-0-0-------","0-","-----0---0--","----00--00--","0","3","0","1","0","2","0","4","2","0"
"1755","10","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch2(NODE0) | ep_epoch5(NODE1) | held(NODE0) | locked_epoch2(NODE1) | locked_epoch3(NODE0) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch5(NODE0) | transfer_epoch5(NODE1) | NODE0 = NODE1","13","0-0--------00------00---------00----00","11","394","16","0301020420","0301020420","e0h0l0t0","0-0--------0","0-","-----00-----","----00----00","0","3","0","1","0","2","0","4","2","0"
"1756","10","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch2(NODE0) | held(NODE0) | locked_epoch2(NODE1) | locked_epoch3(NODE0) | locked_epoch5(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch5(NODE0) | transfer_epoch5(NODE1) | NODE0 = NODE1","13","0-0---------0------00----0----00----00","11","387","8","0201030420","0201030420","e0h0l0t0","0-0---------","0-","-----00----0","----00----00","0","2","0","1","0","3","0","4","2","0"
"1757","10","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch2(NODE0) | held(NODE0) | locked_epoch2(NODE1) | locked_epoch4(NODE0) | locked_epoch4(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","13","0-0---------0------0--00------00--00--","11","387","8","0201030420","0201030420","e0h0l0t0","0-0---------","0-","-----0--00--","----00--00--","0","2","0","1","0","3","0","4","2","0"
"1758","10","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE0) | ep_epoch4(NODE0) | held(NODE0) | locked_epoch3(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","13","0--00---0---0--------0--------0000----","11","400","9","0401010420","0401010420","e0h0l0t0","0--00---0---","0-","-------0----","----0000----","0","4","0","1","0","1","0","4","2","0"
"1759","10","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE0) | held(NODE0) | locked_epoch3(NODE1) | locked_epoch4(NODE0) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","13","0--0----0---0--------00-------0000----","11","394","16","0301020420","0301020420","e0h0l0t0","0--0----0---","0-","-------00---","----0000----","0","3","0","1","0","2","0","4","2","0"
"1760","10","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch3(NODE0) | ep_epoch4(NODE0) | held(NODE0) | locked_epoch2(NODE1) | locked_epoch3(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","13","0--00-------0------0-0--------0000----","11","394","16","0301020420","0301020420","e0h0l0t0","0--00-------","0-","-----0-0----","----0000----","0","3","0","1","0","2","0","4","2","0"
"1761","10","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch3(NODE0) | held(NODE0) | locked_epoch2(NODE1) | locked_epoch3(NODE1) | locked_epoch4(NODE0) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","13","0--0--------0------0-00-------0000----","11","387","8","0201030420","0201030420","e0h0l0t0","0--0--------","0-","-----0-00---","----0000----","0","2","0","1","0","3","0","4","2","0"
"1762","1","exists NODE0. ep_epoch1(NODE0) | ep_epoch2(NODE0) | ep_epoch3(NODE0) | ep_epoch4(NODE0) | ep_epoch5(NODE0)","6","-00000-00000--------------------------","5","62","6","e0","01000000001","e0","-00000-00000","--","------------","------------","0","10","0","0","0","0","0","0","0","1"
"1763","10","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch2(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE0) | ep_epoch3(NODE1) | ep_epoch4(NODE0) | ep_epoch4(NODE1) | ep_epoch5(NODE0) | held(NODE1) | NODE0 = NODE1","13","-00000-0000--0------------------------","11","413","5","0901000020","0901000020","e0h0","-00000-0000-","-0","------------","------------","0","9","0","1","0","0","0","0","2","0"
"1764","10","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch2(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE0) | ep_epoch3(NODE1) | ep_epoch4(NODE0) | ep_epoch4(NODE1) | ep_epoch5(NODE0) | locked_epoch5(NODE1) | NODE0 = NODE1","13","-00000-0000--------------0------------","11","412","5","0900010020","0900010020","e0l0","-00000-0000-","--","-----------0","------------","0","9","0","0","0","1","0","0","2","0"
"1765","2","exists NODE0. ep_epoch1(NODE0) | ep_epoch2(NODE0) | ep_epoch3(NODE0) | ep_epoch4(NODE0) | held(NODE0)","6","-0000--0000-00------------------------","5","61","5","e0h0","0802000001","e0h0","-0000--0000-","00","------------","------------","0","8","0","2","0","0","0","0","0","1"
"1766","10","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch2(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE0) | ep_epoch3(NODE1) | ep_epoch4(NODE0) | ep_epoch4(NODE1) | held(NODE1) | locked_epoch5(NODE0) | NODE0 = NODE1","13","-0000--0000-0------------0------------","11","411","5","0801010020","0801010020","e0h0l0","-0000--0000-","0-","-----------0","------------","0","8","0","1","0","1","0","0","2","0"
"1767","2","exists NODE0. ep_epoch1(NODE0) | ep_epoch2(NODE0) | ep_epoch3(NODE0) | ep_epoch4(NODE0) | locked_epoch5(NODE0)","6","-0000--0000-------------00------------","5","60","5","e0l0","0800020001","e0l0","-0000--0000-","--","----------00","------------","0","8","0","0","0","2","0","0","0","1"
"1768","3","exists NODE0. ep_epoch1(NODE0) | ep_epoch2(NODE0) | ep_epoch3(NODE0) | held(NODE0) | transfer_epoch5(NODE0)","6","-000---000--00----------------------00","5","59","10","e0h0t0","0602000201","e0h0t0","-000---000--","00","------------","----------00","0","6","0","2","0","0","0","2","0","1"
"1769","10","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch2(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE1) | ep_epoch4(NODE0) | held(NODE0) | locked_epoch4(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","13","-000---00-0--0--------0-----------00--","11","408","18","0601010220","0601010220","e0h0l0t0","-000---00-0-","-0","--------0---","--------00--","0","6","0","1","0","1","0","2","2","0"
"1770","10","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch2(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE1) | ep_epoch5(NODE0) | held(NODE1) | locked_epoch3(NODE0) | transfer_epoch5(NODE0) | transfer_epoch5(NODE1) | NODE0 = NODE1","13","-000---00--00--------0--------------00","11","408","18","0601010220","0601010220","e0h0l0t0","-000---00--0","0-","-------0----","----------00","0","6","0","1","0","1","0","2","2","0"
"1771","10","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch2(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE0) | held(NODE0) | held(NODE1) | locked_epoch3(NODE1) | transfer_epoch5(NODE0) | transfer_epoch5(NODE1) | NODE0 = NODE1","13","-000---00---00-------0--------------00","11","407","12","0502010220","0502010220","e0h0l0t0","-000---00---","00","-------0----","----------00","0","5","0","2","0","1","0","2","2","0"
"1772","10","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch2(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE1) | held(NODE1) | locked_epoch3(NODE0) | locked_epoch5(NODE0) | transfer_epoch5(NODE0) | transfer_epoch5(NODE1) | NODE0 = NODE1","13","-000---00---0--------0---0----------00","11","406","34","0501020220","0501020220","e0h0l0t0","-000---00---","0-","-------0---0","----------00","0","5","0","1","0","2","0","2","2","0"
"1773","10","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch2(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE1) | held(NODE0) | locked_epoch4(NODE0) | locked_epoch4(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","13","-000---00----0--------00----------00--","11","406","34","0501020220","0501020220","e0h0l0t0","-000---00---","-0","--------00--","--------00--","0","5","0","1","0","2","0","2","2","0"
"1774","3","exists NODE0. ep_epoch1(NODE0) | ep_epoch2(NODE0) | ep_epoch4(NODE0) | held(NODE0) | transfer_epoch4(NODE0)","6","-00-0--00-0-00--------------------00--","5","59","10","e0h0t0","0602000201","e0h0t0","-00-0--00-0-","00","------------","--------00--","0","6","0","2","0","0","0","2","0","1"
"1775","10","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch2(NODE0) | ep_epoch2(NODE1) | ep_epoch4(NODE0) | held(NODE0) | held(NODE1) | locked_epoch4(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","13","-00-0--00---00---------0----------00--","11","407","12","0502010220","0502010220","e0h0l0t0","-00-0--00---","00","---------0--","--------00--","0","5","0","2","0","1","0","2","2","0"
"1776","10","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch2(NODE0) | ep_epoch2(NODE1) | ep_epoch4(NODE0) | held(NODE0) | locked_epoch3(NODE1) | locked_epoch4(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","13","-00-0--00---0--------0-0----------00--","11","406","34","0501020220","0501020220","e0h0l0t0","-00-0--00---","0-","-------0-0--","--------00--","0","5","0","1","0","2","0","2","2","0"
"1777","4","exists NODE0. ep_epoch1(NODE0) | ep_epoch2(NODE0) | held(NODE0) | locked_epoch4(NODE0) | transfer_epoch4(NODE0)","6","-00----00---00--------00----------00--","5","58","6","e0h0l0t0","0402020201","e0h0l0t0","-00----00---","00","--------00--","--------00--","0","4","0","2","0","2","0","2","0","1"
"1778","3","exists NODE0. ep_epoch1(NODE0) | ep_epoch2(NODE0) | held(NODE0) | transfer_epoch4(NODE0) | transfer_epoch5(NODE0)","6","-00----00---00--------------------0000","5","57","10","e0h0t0","0402000401","e0h0t0","-00----00---","00","------------","--------0000","0","4","0","2","0","0","0","4","0","1"
"1779","10","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch2(NODE0) | ep_epoch2(NODE1) | held(NODE0) | locked_epoch3(NODE1) | locked_epoch4(NODE0) | locked_epoch4(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","13","-00----00---0--------000----------00--","11","401","21","0401030220","0401030220","e0h0l0t0","-00----00---","0-","-------000--","--------00--","0","4","0","1","0","3","0","2","2","0"
"1780","10","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch2(NODE0) | ep_epoch3(NODE0) | ep_epoch3(NODE1) | ep_epoch4(NODE1) | held(NODE1) | locked_epoch4(NODE0) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","13","-000---0-00--0--------0---------00----","11","408","18","0601010220","0601010220","e0h0l0t0","-000---0-00-","-0","--------0---","------00----","0","6","0","1","0","1","0","2","2","0"
"1781","10","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch2(NODE0) | ep_epoch3(NODE0) | ep_epoch3(NODE1) | held(NODE1) | locked_epoch4(NODE0) | locked_epoch4(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","13","-000---0-0---0--------00--------00----","11","406","34","0501020220","0501020220","e0h0l0t0","-000---0-0--","-0","--------00--","------00----","0","5","0","1","0","2","0","2","2","0"
"1782","10","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch2(NODE0) | ep_epoch3(NODE0) | ep_epoch4(NODE0) | ep_epoch5(NODE0) | held(NODE1) | locked_epoch3(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","13","-00000-0-----0-------0----------00----","11","408","18","0601010220","0601010220","e0h0l0t0","-00000-0----","-0","-------0----","------00----","0","6","0","1","0","1","0","2","2","0"
"1783","10","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch2(NODE0) | ep_epoch3(NODE0) | ep_epoch4(NODE0) | held(NODE1) | locked_epoch3(NODE1) | locked_epoch5(NODE0) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","13","-0000--0-----0-------0--0-------00----","11","406","34","0501020220","0501020220","e0h0l0t0","-0000--0----","-0","-------0--0-","------00----","0","5","0","1","0","2","0","2","2","0"
"1784","10","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch2(NODE0) | ep_epoch3(NODE0) | ep_epoch4(NODE1) | held(NODE1) | locked_epoch3(NODE1) | locked_epoch4(NODE0) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","13","-000---0--0--0-------00---------00----","11","406","34","0501020220","0501020220","e0h0l0t0","-000---0--0-","-0","-------00---","------00----","0","5","0","1","0","2","0","2","2","0"
"1785","10","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch2(NODE0) | ep_epoch3(NODE0) | ep_epoch5(NODE0) | held(NODE1) | locked_epoch3(NODE1) | locked_epoch4(NODE0) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","13","-000-0-0-----0-------00---------00----","11","406","34","0501020220","0501020220","e0h0l0t0","-000-0-0----","-0","-------00---","------00----","0","5","0","1","0","2","0","2","2","0"
"1786","10","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch2(NODE0) | ep_epoch3(NODE0) | held(NODE1) | locked_epoch3(NODE1) | locked_epoch4(NODE0) | locked_epoch4(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","13","-000---0-----0-------000--------00----","11","401","21","0401030220","0401030220","e0h0l0t0","-000---0----","-0","-------000--","------00----","0","4","0","1","0","3","0","2","2","0"
"1787","10","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch2(NODE0) | ep_epoch3(NODE0) | held(NODE1) | locked_epoch3(NODE1) | locked_epoch4(NODE0) | locked_epoch5(NODE0) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","13","-000---0-----0-------00-0-------00----","11","401","21","0401030220","0401030220","e0h0l0t0","-000---0----","-0","-------00-0-","------00----","0","4","0","1","0","3","0","2","2","0"
"1788","10","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch2(NODE0) | ep_epoch4(NODE0) | ep_epoch4(NODE1) | ep_epoch5(NODE1) | held(NODE0) | locked_epoch2(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","13","-00-0--0--000------0--------------00--","11","408","18","0601010220","0601010220","e0h0l0t0","-00-0--0--00","0-","-----0------","--------00--","0","6","0","1","0","1","0","2","2","0"
