"Orbit","SQI","qcost","Bit String","# literals","Group","Group Size","Sig"
"320","forall NODE1,NODE0,NODE2. ~ep_epoch1(NODE0) | ~ep_epoch2(NODE1) | ep_epoch3(NODE2) | held(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | transfer_epoch3(NODE2) | (NODE0 = NODE2 | NODE1 = NODE2 | NODE0 = NODE1)","13","-1----1----0-0----------------------000","10","84","5","2101000330"
"321","forall NODE1,NODE0,NODE2. ~ep_epoch1(NODE0) | ~ep_epoch2(NODE1) | held(NODE1) | held(NODE2) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | transfer_epoch3(NODE2) | (NODE0 = NODE2 | NODE1 = NODE2 | NODE0 = NODE1)","13","-1----1------00---------------------000","10","83","2","2002000330"
"322","forall NODE1,NODE0,NODE2. ~ep_epoch1(NODE0) | ~ep_epoch2(NODE1) | held(NODE1) | locked_epoch3(NODE2) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | transfer_epoch3(NODE2) | (NODE0 = NODE2 | NODE1 = NODE2 | NODE0 = NODE1)","13","-1----1------0------------0---------000","10","81","4","2001010330"
"323","forall NODE1,NODE0,NODE2. ~ep_epoch1(NODE0) | ~locked_epoch2(NODE1) | ep_epoch3(NODE2) | held(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | transfer_epoch3(NODE2) | (NODE0 = NODE2 | NODE1 = NODE2 | NODE0 = NODE1)","13","-1---------0-0--------1-------------000","10","78","2","1101100330"
"324","forall NODE1,NODE0,NODE2. ~ep_epoch1(NODE0) | ~locked_epoch2(NODE1) | held(NODE1) | held(NODE2) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | transfer_epoch3(NODE2) | (NODE0 = NODE2 | NODE1 = NODE2 | NODE0 = NODE1)","13","-1-----------00-------1-------------000","10","76","2","1002100330"
"325","forall NODE1,NODE0,NODE2. ~ep_epoch1(NODE0) | ~locked_epoch2(NODE1) | held(NODE1) | locked_epoch3(NODE2) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | transfer_epoch3(NODE2) | (NODE0 = NODE2 | NODE1 = NODE2 | NODE0 = NODE1)","13","-1-----------0--------1---0---------000","10","75","2","1001110330"
"326","forall NODE1,NODE0,NODE2. ~ep_epoch1(NODE0) | ep_epoch0(NODE1) | ep_epoch3(NODE2) | held(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | transfer_epoch3(NODE2) | (NODE0 = NODE2 | NODE1 = NODE2 | NODE0 = NODE1)","13","-1--0------0-0----------------------000","10","80","2","1201000330"
"327","forall NODE1,NODE0,NODE2. ~ep_epoch1(NODE0) | ep_epoch0(NODE1) | held(NODE1) | held(NODE2) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | transfer_epoch3(NODE2) | (NODE0 = NODE2 | NODE1 = NODE2 | NODE0 = NODE1)","13","-1--0--------00---------------------000","10","79","2","1102000330"
"328","forall NODE1,NODE0,NODE2. ~ep_epoch1(NODE0) | ep_epoch0(NODE1) | held(NODE1) | locked_epoch3(NODE2) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | transfer_epoch3(NODE2) | (NODE0 = NODE2 | NODE1 = NODE2 | NODE0 = NODE1)","13","-1--0--------0------------0---------000","10","77","2","1101010330"
"329","forall NODE1,NODE0,NODE2. ~ep_epoch1(NODE0) | held(NODE0) | locked_epoch2(NODE1) | locked_epoch2(NODE2) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch2(NODE2) | (NODE0 = NODE2 | NODE1 = NODE2 | NODE0 = NODE1)","13","-1----------0---------00---------000---","10","74","2","1001020330"
"330","forall NODE1,NODE0,NODE2. ~ep_epoch2(NODE0) | ep_epoch3(NODE1) | ep_epoch3(NODE2) | held(NODE0) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | transfer_epoch3(NODE2) | (NODE0 = NODE2 | NODE1 = NODE2 | NODE0 = NODE1)","13","--1----0---00-----------------------000","10","80","2","1201000330"
"331","forall NODE1,NODE0,NODE2. ~ep_epoch2(NODE0) | ep_epoch3(NODE1) | held(NODE0) | held(NODE2) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | transfer_epoch3(NODE2) | (NODE0 = NODE2 | NODE1 = NODE2 | NODE0 = NODE1)","13","--1----0----0-0---------------------000","10","79","2","1102000330"
"332","forall NODE1,NODE0,NODE2. ~ep_epoch2(NODE0) | ep_epoch3(NODE1) | held(NODE0) | locked_epoch3(NODE2) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | transfer_epoch3(NODE2) | (NODE0 = NODE2 | NODE1 = NODE2 | NODE0 = NODE1)","13","--1----0----0-------------0---------000","10","77","2","1101010330"
"333","forall NODE1,NODE0,NODE2. ~ep_epoch2(NODE0) | held(NODE0) | held(NODE1) | held(NODE2) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | transfer_epoch3(NODE2) | (NODE0 = NODE2 | NODE1 = NODE2 | NODE0 = NODE1)","13","--1---------000---------------------000","10","0","182","1003000330"
"334","forall NODE1,NODE0,NODE2. ~ep_epoch2(NODE0) | held(NODE0) | held(NODE1) | locked_epoch3(NODE2) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | transfer_epoch3(NODE2) | (NODE0 = NODE2 | NODE1 = NODE2 | NODE0 = NODE1)","13","--1---------00------------0---------000","10","0","182","1002010330"
"335","forall NODE1,NODE0,NODE2. ~ep_epoch2(NODE0) | held(NODE0) | locked_epoch3(NODE1) | locked_epoch3(NODE2) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | transfer_epoch3(NODE2) | (NODE0 = NODE2 | NODE1 = NODE2 | NODE0 = NODE1)","13","--1---------0------------00---------000","10","74","2","1001020330"
"336","forall NODE1. ~locked_epoch2(NODE1) | held(NODE1) | transfer_epoch3(NODE1) | (exists NODE0. ((ep_epoch3(NODE0) | transfer_epoch3(NODE0)) & NODE0 ~= NODE1))","8","-------0---00--------1--------------000","6","0","182","0201100311"
"337","forall NODE1,NODE0,NODE2. ~locked_epoch2(NODE0) | ep_epoch3(NODE1) | held(NODE0) | held(NODE2) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | transfer_epoch3(NODE2) | (NODE0 = NODE2 | NODE1 = NODE2 | NODE0 = NODE1)","13","-------0----0-0------1--------------000","10","0","182","0102100330"
"338","forall NODE1,NODE0,NODE2. ~locked_epoch2(NODE0) | ep_epoch3(NODE1) | held(NODE0) | locked_epoch3(NODE2) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | transfer_epoch3(NODE2) | (NODE0 = NODE2 | NODE1 = NODE2 | NODE0 = NODE1)","13","-------0----0--------1----0---------000","10","0","182","0101110330"
"339","forall NODE1. ~locked_epoch2(NODE1) | held(NODE1) | transfer_epoch3(NODE1) | (exists NODE0. ((held(NODE0) | transfer_epoch3(NODE0)) & NODE0 ~= NODE1))","8","------------000------1--------------000","6","0","182","0003100311"
"340","forall NODE1,NODE0,NODE2. ~locked_epoch2(NODE0) | held(NODE0) | held(NODE1) | locked_epoch3(NODE2) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | transfer_epoch3(NODE2) | (NODE0 = NODE2 | NODE1 = NODE2 | NODE0 = NODE1)","13","------------00-------1----0---------000","10","0","182","0002110330"
"341","forall NODE1. ~locked_epoch2(NODE1) | held(NODE1) | transfer_epoch3(NODE1) | (exists NODE0. ((locked_epoch3(NODE0) | transfer_epoch3(NODE0)) & NODE0 ~= NODE1))","8","------------0--------1---00---------000","6","0","182","0001120311"
"342","forall NODE1,NODE0,NODE2. ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch1(NODE2) | ep_epoch2(NODE1) | ep_epoch3(NODE1) | locked_epoch2(NODE0) | locked_epoch2(NODE2) | (NODE0 = NODE2 | NODE1 = NODE2 | NODE0 = NODE1)","13","-000-0---0------------00---------------","10","0","182","0500020030"
"343","forall NODE1,NODE0,NODE2. ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch1(NODE2) | ep_epoch2(NODE1) | held(NODE1) | locked_epoch2(NODE0) | locked_epoch2(NODE2) | (NODE0 = NODE2 | NODE1 = NODE2 | NODE0 = NODE1)","13","-00--0---0--0---------00---------------","10","0","182","0401020030"
"344","forall NODE1,NODE0,NODE2. ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch1(NODE2) | ep_epoch2(NODE1) | locked_epoch2(NODE0) | locked_epoch2(NODE2) | locked_epoch3(NODE1) | (NODE0 = NODE2 | NODE1 = NODE2 | NODE0 = NODE1)","13","-00--0---0------------000--------------","10","0","182","0400030030"
"345","forall NODE1,NODE0,NODE2. ~ep_epoch0(NODE0) | ~ep_epoch1(NODE1) | ep_epoch2(NODE2) | ep_epoch3(NODE2) | held(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch2(NODE2) | (NODE0 = NODE2 | NODE1 = NODE2 | NODE0 = NODE1)","14","1----1----00-0-------------------000---","11","0","182","2201000330"
"346","forall NODE1,NODE0,NODE2. ~ep_epoch0(NODE0) | ~ep_epoch1(NODE1) | ep_epoch2(NODE2) | held(NODE1) | held(NODE2) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch2(NODE2) | (NODE0 = NODE2 | NODE1 = NODE2 | NODE0 = NODE1)","14","1----1----0--00------------------000---","11","0","182","2102000330"
"347","forall NODE1,NODE0,NODE2. ~ep_epoch0(NODE0) | ~ep_epoch1(NODE1) | ep_epoch2(NODE2) | held(NODE1) | locked_epoch3(NODE2) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch2(NODE2) | (NODE0 = NODE2 | NODE1 = NODE2 | NODE0 = NODE1)","14","1----1----0--0------------0------000---","11","0","182","2101010330"
"348","forall NODE1,NODE0,NODE2. ~ep_epoch0(NODE0) | ep_epoch0(NODE1) | ep_epoch0(NODE2) | held(NODE1) | held(NODE2) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | transfer_epoch3(NODE2) | (NODE0 = NODE2 | NODE1 = NODE2 | NODE0 = NODE1)","14","1---0---0----00---------------------000","11","90","4","1202000330"
"349","forall NODE1,NODE0,NODE2. ~ep_epoch0(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch3(NODE2) | held(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | transfer_epoch3(NODE2) | (NODE0 = NODE2 | NODE1 = NODE2 | NODE0 = NODE1)","14","1---00-----0-0----------------------000","11","0","182","1301000330"
"350","forall NODE1,NODE0,NODE2. ~ep_epoch0(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | held(NODE1) | held(NODE2) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | transfer_epoch3(NODE2) | (NODE0 = NODE2 | NODE1 = NODE2 | NODE0 = NODE1)","14","1---00-------00---------------------000","11","90","4","1202000330"
"351","forall NODE1,NODE0,NODE2. ~ep_epoch0(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | held(NODE1) | locked_epoch3(NODE2) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | transfer_epoch3(NODE2) | (NODE0 = NODE2 | NODE1 = NODE2 | NODE0 = NODE1)","14","1---00-------0------------0---------000","11","89","4","1201010330"
"352","forall NODE1,NODE0,NODE2. ~ep_epoch0(NODE0) | ep_epoch0(NODE1) | ep_epoch2(NODE1) | held(NODE1) | locked_epoch2(NODE2) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch2(NODE2) | (NODE0 = NODE2 | NODE1 = NODE2 | NODE0 = NODE1)","14","1---0-0------0---------0---------000---","11","89","4","1201010330"
"353","forall NODE1,NODE0,NODE2. ~ep_epoch0(NODE0) | ep_epoch0(NODE1) | held(NODE1) | locked_epoch2(NODE1) | locked_epoch2(NODE2) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch2(NODE2) | (NODE0 = NODE2 | NODE1 = NODE2 | NODE0 = NODE1)","14","1---0--------0--------00---------000---","11","87","3","1101020330"
"354","forall NODE1,NODE0,NODE2. ~ep_epoch0(NODE0) | ep_epoch1(NODE1) | ep_epoch1(NODE2) | held(NODE1) | held(NODE2) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | transfer_epoch3(NODE2) | (NODE0 = NODE2 | NODE1 = NODE2 | NODE0 = NODE1)","14","1----0---0---00---------------------000","11","90","4","1202000330"
"355","forall NODE1,NODE0,NODE2. ~ep_epoch0(NODE0) | ep_epoch1(NODE1) | ep_epoch2(NODE2) | held(NODE2) | locked_epoch2(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch2(NODE2) | (NODE0 = NODE2 | NODE1 = NODE2 | NODE0 = NODE1)","14","1----0----0---0-------0----------000---","11","89","4","1201010330"
"356","forall NODE1,NODE0,NODE2. ~ep_epoch0(NODE0) | ep_epoch1(NODE1) | held(NODE2) | locked_epoch2(NODE1) | locked_epoch2(NODE2) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch2(NODE2) | (NODE0 = NODE2 | NODE1 = NODE2 | NODE0 = NODE1)","14","1----0--------0-------00---------000---","11","87","3","1101020330"
"357","forall NODE1,NODE0,NODE2. ~ep_epoch0(NODE0) | ep_epoch2(NODE1) | ep_epoch2(NODE2) | held(NODE1) | held(NODE2) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch2(NODE2) | (NODE0 = NODE2 | NODE1 = NODE2 | NODE0 = NODE1)","14","1-----0---0--00------------------000---","11","90","4","1202000330"
"358","forall NODE1,NODE0,NODE2. ~ep_epoch0(NODE0) | ep_epoch2(NODE1) | held(NODE1) | held(NODE2) | locked_epoch2(NODE2) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch2(NODE2) | (NODE0 = NODE2 | NODE1 = NODE2 | NODE0 = NODE1)","14","1-----0------00--------0---------000---","11","88","2","1102010330"
"359","forall NODE1,NODE0,NODE2. ~ep_epoch0(NODE0) | held(NODE1) | held(NODE2) | locked_epoch2(NODE1) | locked_epoch2(NODE2) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch2(NODE2) | (NODE0 = NODE2 | NODE1 = NODE2 | NODE0 = NODE1)","14","1------------00-------00---------000---","11","0","182","1002020330"
"360","forall NODE1,NODE0,NODE2. ~ep_epoch1(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE1) | held(NODE0) | locked_epoch2(NODE2) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch2(NODE2) | (NODE0 = NODE2 | NODE1 = NODE2 | NODE0 = NODE1)","14","-1----00----0----------0---------000---","11","89","4","1201010330"
"361","forall NODE1,NODE0,NODE2. ~ep_epoch1(NODE0) | ep_epoch2(NODE1) | held(NODE0) | held(NODE1) | locked_epoch2(NODE2) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch2(NODE2) | (NODE0 = NODE2 | NODE1 = NODE2 | NODE0 = NODE1)","14","-1----0-----00---------0---------000---","11","88","2","1102010330"
"362","forall NODE1,NODE0,NODE2. ~ep_epoch1(NODE0) | ep_epoch2(NODE1) | held(NODE0) | locked_epoch2(NODE2) | locked_epoch3(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch2(NODE2) | (NODE0 = NODE2 | NODE1 = NODE2 | NODE0 = NODE1)","14","-1----0-----0----------0-0-------000---","11","87","3","1101020330"
"363","forall NODE1,NODE0,NODE2. ep_epoch0(NODE0) | ep_epoch0(NODE1) | ep_epoch3(NODE2) | held(NODE0) | held(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | transfer_epoch3(NODE2) | (NODE0 = NODE2 | NODE1 = NODE2 | NODE0 = NODE1)","14","0---0------000----------------------000","11","86","2","0302000330"
"364","forall NODE1,NODE0,NODE2. ep_epoch0(NODE0) | ep_epoch0(NODE1) | held(NODE0) | held(NODE1) | held(NODE2) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | transfer_epoch3(NODE2) | (NODE0 = NODE2 | NODE1 = NODE2 | NODE0 = NODE1)","14","0---0-------000---------------------000","11","0","182","0203000330"
"365","forall NODE1,NODE0,NODE2. ep_epoch0(NODE0) | ep_epoch0(NODE1) | held(NODE0) | held(NODE1) | locked_epoch3(NODE2) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | transfer_epoch3(NODE2) | (NODE0 = NODE2 | NODE1 = NODE2 | NODE0 = NODE1)","14","0---0-------00------------0---------000","11","85","2","0202010330"
"366","forall NODE1. ep_epoch0(NODE1) | ep_epoch1(NODE1) | held(NODE1) | transfer_epoch3(NODE1) | (exists NODE0. ((ep_epoch3(NODE0) | transfer_epoch3(NODE0)) & NODE0 ~= NODE1))","9","00-----0---00-----------------------000","7","0","182","0401000311"
"367","forall NODE1,NODE0,NODE2. ep_epoch0(NODE0) | ep_epoch1(NODE0) | ep_epoch3(NODE1) | held(NODE0) | held(NODE2) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | transfer_epoch3(NODE2) | (NODE0 = NODE2 | NODE1 = NODE2 | NODE0 = NODE1)","14","00-----0----0-0---------------------000","11","86","2","0302000330"
"368","forall NODE1,NODE0,NODE2. ep_epoch0(NODE0) | ep_epoch1(NODE0) | ep_epoch3(NODE1) | held(NODE0) | locked_epoch3(NODE2) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | transfer_epoch3(NODE2) | (NODE0 = NODE2 | NODE1 = NODE2 | NODE0 = NODE1)","14","00-----0----0-------------0---------000","11","0","182","0301010330"
"369","forall NODE1. ep_epoch0(NODE1) | ep_epoch1(NODE1) | held(NODE1) | transfer_epoch3(NODE1) | (exists NODE0. ((held(NODE0) | transfer_epoch3(NODE0)) & NODE0 ~= NODE1))","9","00----------000---------------------000","7","0","182","0203000311"
"370","forall NODE1,NODE0,NODE2. ep_epoch0(NODE0) | ep_epoch1(NODE0) | held(NODE0) | held(NODE1) | locked_epoch3(NODE2) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | transfer_epoch3(NODE2) | (NODE0 = NODE2 | NODE1 = NODE2 | NODE0 = NODE1)","14","00----------00------------0---------000","11","85","2","0202010330"
"371","forall NODE1. ep_epoch0(NODE1) | ep_epoch1(NODE1) | held(NODE1) | transfer_epoch3(NODE1) | (exists NODE0. ((locked_epoch3(NODE0) | transfer_epoch3(NODE0)) & NODE0 ~= NODE1))","9","00----------0------------00---------000","7","37","2","0201020311"
"372","forall NODE1. ep_epoch0(NODE1) | ep_epoch2(NODE1) | held(NODE1) | transfer_epoch2(NODE1) | (exists NODE0. ((locked_epoch2(NODE0) | transfer_epoch2(NODE0)) & NODE0 ~= NODE1))","9","0-0---------0---------00---------000---","7","37","2","0201020311"
"373","forall NODE1. ep_epoch0(NODE1) | held(NODE1) | locked_epoch2(NODE1) | transfer_epoch2(NODE1) | (exists NODE0. ((locked_epoch2(NODE0) | transfer_epoch2(NODE0)) & NODE0 ~= NODE1))","9","0-----------0--------000---------000---","7","0","182","0101030311"
"374","forall NODE1,NODE0,NODE2. ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch1(NODE2) | ep_epoch2(NODE0) | ep_epoch2(NODE2) | ep_epoch3(NODE0) | ep_epoch3(NODE2) | locked_epoch2(NODE1) | (NODE0 = NODE2 | NODE1 = NODE2 | NODE0 = NODE1)","14","-000-000-0-------------0---------------","11","0","182","0700010030"
"375","forall NODE1,NODE0,NODE2. ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch1(NODE2) | ep_epoch2(NODE0) | ep_epoch2(NODE2) | ep_epoch3(NODE2) | held(NODE0) | locked_epoch2(NODE1) | (NODE0 = NODE2 | NODE1 = NODE2 | NODE0 = NODE1)","14","-000-00--0---0---------0---------------","11","0","182","0601010030"
"376","forall NODE1,NODE0,NODE2. ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch1(NODE2) | ep_epoch2(NODE0) | ep_epoch2(NODE2) | ep_epoch3(NODE2) | locked_epoch2(NODE1) | locked_epoch3(NODE0) | (NODE0 = NODE2 | NODE1 = NODE2 | NODE0 = NODE1)","14","-000-00--0-------------0-0-------------","11","0","182","0600020030"
"377","forall NODE1,NODE0,NODE2. ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch1(NODE2) | ep_epoch2(NODE0) | ep_epoch2(NODE2) | held(NODE0) | held(NODE2) | locked_epoch2(NODE1) | (NODE0 = NODE2 | NODE1 = NODE2 | NODE0 = NODE1)","14","-00--00--0--00---------0---------------","11","0","182","0502010030"
"378","forall NODE1,NODE0,NODE2. ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch1(NODE2) | ep_epoch2(NODE0) | ep_epoch2(NODE2) | held(NODE0) | locked_epoch2(NODE1) | locked_epoch3(NODE2) | (NODE0 = NODE2 | NODE1 = NODE2 | NODE0 = NODE1)","14","-00--00--0--0----------0-0-------------","11","0","182","0501020030"
"379","forall NODE1,NODE0,NODE2. ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch1(NODE2) | ep_epoch2(NODE0) | ep_epoch2(NODE2) | locked_epoch2(NODE1) | locked_epoch3(NODE0) | locked_epoch3(NODE2) | (NODE0 = NODE2 | NODE1 = NODE2 | NODE0 = NODE1)","14","-00--00--0-------------000-------------","11","0","182","0500030030"
"380","forall NODE1,NODE0,NODE2. ~ep_epoch0(NODE0) | ~ep_epoch0(NODE1) | held(NODE2) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch2(NODE2) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | transfer_epoch3(NODE2) | (NODE0 = NODE2 | NODE1 = NODE2 | NODE0 = NODE1)","15","1---1---------0------------------000000","12","0","182","2001000630"
"381","forall NODE1,NODE0,NODE2. ~ep_epoch0(NODE0) | ep_epoch0(NODE1) | ep_epoch0(NODE2) | ep_epoch2(NODE1) | ep_epoch3(NODE1) | held(NODE2) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | transfer_epoch3(NODE2) | (NODE0 = NODE2 | NODE1 = NODE2 | NODE0 = NODE1)","15","1---0-000-----0---------------------000","12","98","5","1401000330"
"382","forall NODE1,NODE0,NODE2. ~ep_epoch0(NODE0) | ep_epoch0(NODE1) | ep_epoch0(NODE2) | ep_epoch2(NODE1) | held(NODE2) | locked_epoch3(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | transfer_epoch3(NODE2) | (NODE0 = NODE2 | NODE1 = NODE2 | NODE0 = NODE1)","15","1---0-0-0-----0----------0----------000","12","97","9","1301010330"
"383","forall NODE1,NODE0,NODE2. ~ep_epoch0(NODE0) | ep_epoch0(NODE1) | ep_epoch0(NODE2) | ep_epoch3(NODE1) | held(NODE2) | locked_epoch2(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | transfer_epoch3(NODE2) | (NODE0 = NODE2 | NODE1 = NODE2 | NODE0 = NODE1)","15","1---0--00-----0-------0-------------000","12","97","9","1301010330"
"384","forall NODE1,NODE0,NODE2. ~ep_epoch0(NODE0) | ep_epoch0(NODE1) | ep_epoch0(NODE2) | held(NODE2) | locked_epoch2(NODE1) | locked_epoch3(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | transfer_epoch3(NODE2) | (NODE0 = NODE2 | NODE1 = NODE2 | NODE0 = NODE1)","15","1---0---0----0---------0--0---------000","12","96","5","1201020330"
"385","forall NODE1,NODE0,NODE2. ~ep_epoch0(NODE0) | ep_epoch0(NODE1) | ep_epoch2(NODE1) | ep_epoch2(NODE2) | ep_epoch3(NODE2) | held(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch2(NODE2) | (NODE0 = NODE2 | NODE1 = NODE2 | NODE0 = NODE1)","15","1---0-0---00-0-------------------000---","12","98","5","1401000330"
"386","forall NODE1,NODE0,NODE2. ~ep_epoch0(NODE0) | ep_epoch0(NODE1) | ep_epoch2(NODE1) | ep_epoch2(NODE2) | held(NODE1) | locked_epoch3(NODE2) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch2(NODE2) | (NODE0 = NODE2 | NODE1 = NODE2 | NODE0 = NODE1)","15","1---0-0---0--0------------0------000---","12","97","9","1301010330"
"387","forall NODE1,NODE0,NODE2. ~ep_epoch0(NODE0) | ep_epoch0(NODE1) | ep_epoch2(NODE2) | ep_epoch3(NODE2) | held(NODE1) | locked_epoch2(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch2(NODE2) | (NODE0 = NODE2 | NODE1 = NODE2 | NODE0 = NODE1)","15","1---0-----00-0--------0----------000---","12","97","9","1301010330"
"388","forall NODE1,NODE0,NODE2. ~ep_epoch0(NODE0) | ep_epoch0(NODE1) | ep_epoch2(NODE2) | held(NODE1) | locked_epoch2(NODE1) | locked_epoch3(NODE2) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch2(NODE2) | (NODE0 = NODE2 | NODE1 = NODE2 | NODE0 = NODE1)","15","1---0-----0--0--------0---0------000---","12","96","5","1201020330"
"389","forall NODE1,NODE0,NODE2. ~ep_epoch0(NODE0) | ep_epoch1(NODE1) | ep_epoch1(NODE2) | ep_epoch2(NODE2) | ep_epoch3(NODE2) | held(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | transfer_epoch3(NODE2) | (NODE0 = NODE2 | NODE1 = NODE2 | NODE0 = NODE1)","15","1----000-0----0---------------------000","12","98","5","1401000330"
"390","forall NODE1,NODE0,NODE2. ~ep_epoch0(NODE0) | ep_epoch1(NODE1) | ep_epoch1(NODE2) | ep_epoch2(NODE2) | held(NODE1) | locked_epoch3(NODE2) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | transfer_epoch3(NODE2) | (NODE0 = NODE2 | NODE1 = NODE2 | NODE0 = NODE1)","15","1----00--0----0----------0----------000","12","97","9","1301010330"
"391","forall NODE1,NODE0,NODE2. ~ep_epoch0(NODE0) | ep_epoch1(NODE1) | ep_epoch1(NODE2) | ep_epoch3(NODE2) | held(NODE1) | locked_epoch2(NODE2) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | transfer_epoch3(NODE2) | (NODE0 = NODE2 | NODE1 = NODE2 | NODE0 = NODE1)","15","1----0-0-0----0-------0-------------000","12","97","9","1301010330"
"392","forall NODE1,NODE0,NODE2. ~ep_epoch0(NODE0) | ep_epoch1(NODE1) | ep_epoch1(NODE2) | held(NODE1) | locked_epoch2(NODE2) | locked_epoch3(NODE2) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | transfer_epoch3(NODE2) | (NODE0 = NODE2 | NODE1 = NODE2 | NODE0 = NODE1)","15","1----0---0---0---------0--0---------000","12","96","5","1201020330"
"393","forall NODE1,NODE0,NODE2. ~ep_epoch0(NODE0) | ep_epoch1(NODE1) | ep_epoch2(NODE1) | ep_epoch2(NODE2) | ep_epoch3(NODE1) | held(NODE2) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch2(NODE2) | (NODE0 = NODE2 | NODE1 = NODE2 | NODE0 = NODE1)","15","1----000--0---0------------------000---","12","98","5","1401000330"
