"Orbit","pattern","SQI","qcost","Bit String","# literals","Group","Group Type","Group Size","Sig","Number sig","Literal sig","ep","held","locked","transfer","#ep=1","#ep=0","#held=1","#held=0","#locked=1","#locked=0","#transfer=1","#transfer=0","#forall","#exists"
"6579","4","forall NODE0,NODE1. ep_epoch0(NODE0) | ep_epoch1(NODE0) | ep_epoch4(NODE0) | ep_epoch4(NODE1) | ep_epoch5(NODE1) | ep_epoch6(NODE1) | held(NODE0) | locked_epoch3(NODE1) | locked_epoch5(NODE0) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","16","00--0------0000--------0--0---------0000----","14","38","F","2840","0101010120","0101010120","e0h0l0t0","00--0------000","0-","-------0--0---","------0000----","0","6","0","1","0","2","0","4","2","0"
"6580","4","forall NODE0,NODE1. ep_epoch0(NODE0) | ep_epoch1(NODE0) | ep_epoch4(NODE0) | ep_epoch4(NODE1) | ep_epoch5(NODE1) | held(NODE0) | locked_epoch3(NODE1) | locked_epoch5(NODE0) | locked_epoch6(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","16","00--0------00-0--------0--0--0------0000----","14","38","F","2840","0101010120","0101010120","e0h0l0t0","00--0------00-","0-","-------0--0--0","------0000----","0","5","0","1","0","3","0","4","2","0"
"6581","4","forall NODE0,NODE1. ep_epoch0(NODE0) | ep_epoch1(NODE0) | ep_epoch4(NODE0) | ep_epoch6(NODE1) | held(NODE0) | locked_epoch3(NODE1) | locked_epoch4(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | transfer_epoch6(NODE0) | transfer_epoch6(NODE1) | NODE0 = NODE1","16","00--0--------00--------0-0----------0000--00","14","38","F","2840","0101010120","0101010120","e0h0l0t0","00--0--------0","0-","-------0-0----","------0000--00","0","4","0","1","0","2","0","6","2","0"
"6582","4","forall NODE0,NODE1. ep_epoch0(NODE0) | ep_epoch1(NODE0) | ep_epoch4(NODE0) | held(NODE0) | locked_epoch3(NODE1) | locked_epoch4(NODE1) | locked_epoch6(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | transfer_epoch6(NODE0) | transfer_epoch6(NODE1) | NODE0 = NODE1","16","00--0---------0--------0-0---0------0000--00","14","38","F","2840","0101010120","0101010120","e0h0l0t0","00--0---------","0-","-------0-0---0","------0000--00","0","3","0","1","0","3","0","6","2","0"
"6583","4","forall NODE0,NODE1. ep_epoch0(NODE0) | ep_epoch1(NODE0) | ep_epoch4(NODE1) | ep_epoch5(NODE0) | held(NODE0) | locked_epoch3(NODE1) | locked_epoch5(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | transfer_epoch5(NODE0) | transfer_epoch5(NODE1) | NODE0 = NODE1","16","00---0-----0--0--------0---0--------000000--","14","38","F","2840","0101010120","0101010120","e0h0l0t0","00---0-----0--","0-","-------0---0--","------000000--","0","4","0","1","0","2","0","6","2","0"
"6584","4","forall NODE0,NODE1. ep_epoch0(NODE0) | ep_epoch1(NODE0) | ep_epoch4(NODE1) | ep_epoch5(NODE1) | ep_epoch6(NODE1) | held(NODE0) | locked_epoch2(NODE0) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | transfer_epoch5(NODE0) | transfer_epoch5(NODE1) | transfer_epoch6(NODE0) | transfer_epoch6(NODE1) | NODE0 = NODE1","16","00---------0000-----0-----------------000000","14","38","F","2840","0101010120","0101010120","e0h0l0t0","00---------000","0-","----0---------","--------000000","0","5","0","1","0","1","0","6","2","0"
"6585","4","forall NODE0,NODE1. ep_epoch0(NODE0) | ep_epoch1(NODE0) | ep_epoch4(NODE1) | ep_epoch5(NODE1) | held(NODE0) | locked_epoch2(NODE0) | locked_epoch6(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | transfer_epoch5(NODE0) | transfer_epoch5(NODE1) | transfer_epoch6(NODE0) | transfer_epoch6(NODE1) | NODE0 = NODE1","16","00---------00-0-----0--------0--------000000","14","38","F","2840","0101010120","0101010120","e0h0l0t0","00---------00-","0-","----0--------0","--------000000","0","4","0","1","0","2","0","6","2","0"
"6586","4","forall NODE0,NODE1. ep_epoch0(NODE0) | ep_epoch1(NODE0) | ep_epoch4(NODE1) | ep_epoch6(NODE1) | held(NODE0) | locked_epoch2(NODE0) | locked_epoch5(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | transfer_epoch5(NODE0) | transfer_epoch5(NODE1) | transfer_epoch6(NODE0) | transfer_epoch6(NODE1) | NODE0 = NODE1","16","00---------0-00-----0------0----------000000","14","38","F","2840","0101010120","0101010120","e0h0l0t0","00---------0-0","0-","----0------0--","--------000000","0","4","0","1","0","2","0","6","2","0"
"6587","4","forall NODE0,NODE1. ep_epoch0(NODE0) | ep_epoch1(NODE0) | ep_epoch4(NODE1) | held(NODE0) | locked_epoch2(NODE0) | locked_epoch5(NODE1) | locked_epoch6(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | transfer_epoch5(NODE0) | transfer_epoch5(NODE1) | transfer_epoch6(NODE0) | transfer_epoch6(NODE1) | NODE0 = NODE1","16","00---------0--0-----0------0-0--------000000","14","38","F","2840","0101010120","0101010120","e0h0l0t0","00---------0--","0-","----0------0-0","--------000000","0","3","0","1","0","3","0","6","2","0"
"6588","4","forall NODE0,NODE1. ep_epoch0(NODE0) | ep_epoch1(NODE0) | ep_epoch4(NODE1) | held(NODE0) | locked_epoch3(NODE1) | locked_epoch5(NODE0) | locked_epoch5(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | transfer_epoch5(NODE0) | transfer_epoch5(NODE1) | NODE0 = NODE1","16","00---------0--0--------0--00--------000000--","14","38","F","2840","0101010120","0101010120","e0h0l0t0","00---------0--","0-","-------0--00--","------000000--","0","3","0","1","0","3","0","6","2","0"
"6589","4","forall NODE0,NODE1. ep_epoch0(NODE0) | ep_epoch1(NODE0) | ep_epoch5(NODE0) | held(NODE0) | locked_epoch3(NODE1) | locked_epoch4(NODE1) | locked_epoch5(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | transfer_epoch5(NODE0) | transfer_epoch5(NODE1) | NODE0 = NODE1","16","00---0--------0--------0-0-0--------000000--","14","38","F","2840","0101010120","0101010120","e0h0l0t0","00---0--------","0-","-------0-0-0--","------000000--","0","3","0","1","0","3","0","6","2","0"
"6590","4","forall NODE0,NODE1. ep_epoch0(NODE0) | ep_epoch1(NODE0) | ep_epoch5(NODE1) | ep_epoch6(NODE1) | held(NODE0) | locked_epoch2(NODE0) | locked_epoch4(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | transfer_epoch5(NODE0) | transfer_epoch5(NODE1) | transfer_epoch6(NODE0) | transfer_epoch6(NODE1) | NODE0 = NODE1","16","00----------000-----0----0------------000000","14","38","F","2840","0101010120","0101010120","e0h0l0t0","00----------00","0-","----0----0----","--------000000","0","4","0","1","0","2","0","6","2","0"
"6591","4","forall NODE0,NODE1. ep_epoch0(NODE0) | ep_epoch1(NODE0) | ep_epoch5(NODE1) | held(NODE0) | locked_epoch2(NODE0) | locked_epoch4(NODE1) | locked_epoch6(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | transfer_epoch5(NODE0) | transfer_epoch5(NODE1) | transfer_epoch6(NODE0) | transfer_epoch6(NODE1) | NODE0 = NODE1","16","00----------0-0-----0----0---0--------000000","14","38","F","2840","0101010120","0101010120","e0h0l0t0","00----------0-","0-","----0----0---0","--------000000","0","3","0","1","0","3","0","6","2","0"
"6592","4","forall NODE0,NODE1. ep_epoch0(NODE0) | ep_epoch1(NODE0) | ep_epoch6(NODE1) | held(NODE0) | locked_epoch2(NODE0) | locked_epoch4(NODE1) | locked_epoch5(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | transfer_epoch5(NODE0) | transfer_epoch5(NODE1) | transfer_epoch6(NODE0) | transfer_epoch6(NODE1) | NODE0 = NODE1","16","00-----------00-----0----0-0----------000000","14","38","F","2840","0101010120","0101010120","e0h0l0t0","00-----------0","0-","----0----0-0--","--------000000","0","3","0","1","0","3","0","6","2","0"
"6593","4","forall NODE0,NODE1. ep_epoch0(NODE0) | ep_epoch1(NODE0) | held(NODE0) | locked_epoch2(NODE0) | locked_epoch4(NODE1) | locked_epoch5(NODE1) | locked_epoch6(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | transfer_epoch5(NODE0) | transfer_epoch5(NODE1) | transfer_epoch6(NODE0) | transfer_epoch6(NODE1) | NODE0 = NODE1","16","00------------0-----0----0-0-0--------000000","14","38","F","2840","0101010120","0101010120","e0h0l0t0","00------------","0-","----0----0-0-0","--------000000","0","2","0","1","0","4","0","6","2","0"
"6594","4","forall NODE0,NODE1. ep_epoch0(NODE0) | ep_epoch1(NODE0) | held(NODE0) | locked_epoch3(NODE1) | locked_epoch4(NODE1) | locked_epoch5(NODE0) | locked_epoch5(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | transfer_epoch5(NODE0) | transfer_epoch5(NODE1) | NODE0 = NODE1","16","00------------0--------0-000--------000000--","14","38","F","2840","0101010120","0101010120","e0h0l0t0","00------------","0-","-------0-000--","------000000--","0","2","0","1","0","4","0","6","2","0"
"6595","3","forall NODE0,NODE1. ep_epoch0(NODE0) | ep_epoch2(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE0) | ep_epoch3(NODE1) | ep_epoch4(NODE0) | ep_epoch4(NODE1) | ep_epoch5(NODE0) | ep_epoch5(NODE1) | ep_epoch6(NODE1) | held(NODE0) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | NODE0 = NODE1","16","0-0000---000000-------------------00--------","14","37","F","103","0101000120","0101000120","e0h0t0","0-0000---00000","0-","--------------","----00--------","0","10","0","1","0","0","0","2","2","0"
"6596","4","forall NODE0,NODE1. ep_epoch0(NODE0) | ep_epoch2(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE0) | ep_epoch3(NODE1) | ep_epoch4(NODE0) | ep_epoch4(NODE1) | ep_epoch5(NODE0) | ep_epoch5(NODE1) | held(NODE0) | locked_epoch6(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | NODE0 = NODE1","16","0-0000---0000-0--------------0----00--------","14","38","F","2840","0101010120","0101010120","e0h0l0t0","0-0000---0000-","0-","-------------0","----00--------","0","9","0","1","0","1","0","2","2","0"
"6597","4","forall NODE0,NODE1. ep_epoch0(NODE0) | ep_epoch2(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE0) | ep_epoch3(NODE1) | ep_epoch4(NODE0) | ep_epoch4(NODE1) | ep_epoch5(NODE1) | ep_epoch6(NODE1) | held(NODE0) | locked_epoch5(NODE0) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | NODE0 = NODE1","16","0-000----000000-----------0-------00--------","14","38","F","2840","0101010120","0101010120","e0h0l0t0","0-000----00000","0-","----------0---","----00--------","0","9","0","1","0","1","0","2","2","0"
"6598","4","forall NODE0,NODE1. ep_epoch0(NODE0) | ep_epoch2(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE0) | ep_epoch3(NODE1) | ep_epoch4(NODE0) | ep_epoch4(NODE1) | ep_epoch5(NODE1) | held(NODE0) | locked_epoch5(NODE0) | locked_epoch6(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | NODE0 = NODE1","16","0-000----0000-0-----------0--0----00--------","14","38","F","2840","0101010120","0101010120","e0h0l0t0","0-000----0000-","0-","----------0--0","----00--------","0","8","0","1","0","2","0","2","2","0"
"6599","4","forall NODE0,NODE1. ep_epoch0(NODE0) | ep_epoch2(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE0) | ep_epoch3(NODE1) | ep_epoch4(NODE0) | ep_epoch6(NODE1) | held(NODE0) | locked_epoch4(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch6(NODE0) | transfer_epoch6(NODE1) | NODE0 = NODE1","16","0-000----00--00----------0--------00------00","14","38","F","2840","0101010120","0101010120","e0h0l0t0","0-000----00--0","0-","---------0----","----00------00","0","7","0","1","0","1","0","4","2","0"
"6600","4","forall NODE0,NODE1. ep_epoch0(NODE0) | ep_epoch2(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE0) | ep_epoch3(NODE1) | ep_epoch4(NODE0) | held(NODE0) | locked_epoch4(NODE1) | locked_epoch6(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch6(NODE0) | transfer_epoch6(NODE1) | NODE0 = NODE1","16","0-000----00---0----------0---0----00------00","14","38","F","2840","0101010120","0101010120","e0h0l0t0","0-000----00---","0-","---------0---0","----00------00","0","6","0","1","0","2","0","4","2","0"
"6601","4","forall NODE0,NODE1. ep_epoch0(NODE0) | ep_epoch2(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE0) | ep_epoch3(NODE1) | ep_epoch4(NODE1) | ep_epoch5(NODE0) | held(NODE0) | locked_epoch5(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch5(NODE0) | transfer_epoch5(NODE1) | NODE0 = NODE1","16","0-00-0---000--0------------0------00----00--","14","38","F","2840","0101010120","0101010120","e0h0l0t0","0-00-0---000--","0-","-----------0--","----00----00--","0","7","0","1","0","1","0","4","2","0"
"6602","4","forall NODE0,NODE1. ep_epoch0(NODE0) | ep_epoch2(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE0) | ep_epoch3(NODE1) | ep_epoch4(NODE1) | held(NODE0) | locked_epoch5(NODE0) | locked_epoch5(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch5(NODE0) | transfer_epoch5(NODE1) | NODE0 = NODE1","16","0-00-----000--0-----------00------00----00--","14","38","F","2840","0101010120","0101010120","e0h0l0t0","0-00-----000--","0-","----------00--","----00----00--","0","6","0","1","0","2","0","4","2","0"
"6603","4","forall NODE0,NODE1. ep_epoch0(NODE0) | ep_epoch2(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE0) | ep_epoch3(NODE1) | ep_epoch5(NODE0) | held(NODE0) | locked_epoch4(NODE1) | locked_epoch5(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch5(NODE0) | transfer_epoch5(NODE1) | NODE0 = NODE1","16","0-00-0---00---0----------0-0------00----00--","14","38","F","2840","0101010120","0101010120","e0h0l0t0","0-00-0---00---","0-","---------0-0--","----00----00--","0","6","0","1","0","2","0","4","2","0"
"6604","4","forall NODE0,NODE1. ep_epoch0(NODE0) | ep_epoch2(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE0) | ep_epoch3(NODE1) | held(NODE0) | locked_epoch4(NODE1) | locked_epoch5(NODE0) | locked_epoch5(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch5(NODE0) | transfer_epoch5(NODE1) | NODE0 = NODE1","16","0-00-----00---0----------000------00----00--","14","38","F","2840","0101010120","0101010120","e0h0l0t0","0-00-----00---","0-","---------000--","----00----00--","0","5","0","1","0","3","0","4","2","0"
"6605","4","forall NODE0,NODE1. ep_epoch0(NODE0) | ep_epoch2(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE0) | ep_epoch5(NODE0) | ep_epoch5(NODE1) | ep_epoch6(NODE1) | held(NODE0) | locked_epoch3(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch5(NODE0) | transfer_epoch5(NODE1) | NODE0 = NODE1","16","0-00-0---0--000--------0----------00----00--","14","38","F","2840","0101010120","0101010120","e0h0l0t0","0-00-0---0--00","0-","-------0------","----00----00--","0","7","0","1","0","1","0","4","2","0"
"6606","4","forall NODE0,NODE1. ep_epoch0(NODE0) | ep_epoch2(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE0) | ep_epoch5(NODE0) | ep_epoch5(NODE1) | held(NODE0) | locked_epoch3(NODE1) | locked_epoch6(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch5(NODE0) | transfer_epoch5(NODE1) | NODE0 = NODE1","16","0-00-0---0--0-0--------0-----0----00----00--","14","38","F","2840","0101010120","0101010120","e0h0l0t0","0-00-0---0--0-","0-","-------0-----0","----00----00--","0","6","0","1","0","2","0","4","2","0"
"6607","4","forall NODE0,NODE1. ep_epoch0(NODE0) | ep_epoch2(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE0) | ep_epoch5(NODE1) | ep_epoch6(NODE1) | held(NODE0) | locked_epoch3(NODE1) | locked_epoch5(NODE0) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch5(NODE0) | transfer_epoch5(NODE1) | NODE0 = NODE1","16","0-00-----0--000--------0--0-------00----00--","14","38","F","2840","0101010120","0101010120","e0h0l0t0","0-00-----0--00","0-","-------0--0---","----00----00--","0","6","0","1","0","2","0","4","2","0"
"6608","4","forall NODE0,NODE1. ep_epoch0(NODE0) | ep_epoch2(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE0) | ep_epoch5(NODE1) | held(NODE0) | locked_epoch3(NODE1) | locked_epoch5(NODE0) | locked_epoch6(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch5(NODE0) | transfer_epoch5(NODE1) | NODE0 = NODE1","16","0-00-----0--0-0--------0--0--0----00----00--","14","38","F","2840","0101010120","0101010120","e0h0l0t0","0-00-----0--0-","0-","-------0--0--0","----00----00--","0","5","0","1","0","3","0","4","2","0"
"6609","4","forall NODE0,NODE1. ep_epoch0(NODE0) | ep_epoch2(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE1) | ep_epoch4(NODE0) | ep_epoch4(NODE1) | ep_epoch5(NODE0) | held(NODE0) | locked_epoch5(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","16","0-0-00---000--0------------0------00--00----","14","38","F","2840","0101010120","0101010120","e0h0l0t0","0-0-00---000--","0-","-----------0--","----00--00----","0","7","0","1","0","1","0","4","2","0"
"6610","4","forall NODE0,NODE1. ep_epoch0(NODE0) | ep_epoch2(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE1) | ep_epoch4(NODE0) | ep_epoch4(NODE1) | held(NODE0) | locked_epoch5(NODE0) | locked_epoch5(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","16","0-0-0----000--0-----------00------00--00----","14","38","F","2840","0101010120","0101010120","e0h0l0t0","0-0-0----000--","0-","----------00--","----00--00----","0","6","0","1","0","2","0","4","2","0"
"6611","4","forall NODE0,NODE1. ep_epoch0(NODE0) | ep_epoch2(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE1) | ep_epoch4(NODE1) | ep_epoch5(NODE0) | held(NODE0) | locked_epoch4(NODE0) | locked_epoch5(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","16","0-0--0---000--0---------0--0------00--00----","14","38","F","2840","0101010120","0101010120","e0h0l0t0","0-0--0---000--","0-","--------0--0--","----00--00----","0","6","0","1","0","2","0","4","2","0"
"6612","4","forall NODE0,NODE1. ep_epoch0(NODE0) | ep_epoch2(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE1) | ep_epoch4(NODE1) | ep_epoch5(NODE1) | ep_epoch6(NODE1) | held(NODE0) | locked_epoch4(NODE0) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","16","0-0------000000---------0---------00--00----","14","38","F","2840","0101010120","0101010120","e0h0l0t0","0-0------00000","0-","--------0-----","----00--00----","0","7","0","1","0","1","0","4","2","0"
"6613","4","forall NODE0,NODE1. ep_epoch0(NODE0) | ep_epoch2(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE1) | ep_epoch4(NODE1) | ep_epoch5(NODE1) | held(NODE0) | locked_epoch4(NODE0) | locked_epoch6(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","16","0-0------0000-0---------0----0----00--00----","14","38","F","2840","0101010120","0101010120","e0h0l0t0","0-0------0000-","0-","--------0----0","----00--00----","0","6","0","1","0","2","0","4","2","0"
"6614","4","forall NODE0,NODE1. ep_epoch0(NODE0) | ep_epoch2(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE1) | ep_epoch4(NODE1) | ep_epoch6(NODE1) | held(NODE0) | locked_epoch4(NODE0) | locked_epoch5(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","16","0-0------000-00---------0--0------00--00----","14","38","F","2840","0101010120","0101010120","e0h0l0t0","0-0------000-0","0-","--------0--0--","----00--00----","0","6","0","1","0","2","0","4","2","0"
"6615","4","forall NODE0,NODE1. ep_epoch0(NODE0) | ep_epoch2(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE1) | ep_epoch4(NODE1) | held(NODE0) | locked_epoch4(NODE0) | locked_epoch5(NODE0) | locked_epoch5(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","16","0-0------000--0---------0-00------00--00----","14","38","F","2840","0101010120","0101010120","e0h0l0t0","0-0------000--","0-","--------0-00--","----00--00----","0","5","0","1","0","3","0","4","2","0"
"6616","4","forall NODE0,NODE1. ep_epoch0(NODE0) | ep_epoch2(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE1) | ep_epoch4(NODE1) | held(NODE0) | locked_epoch4(NODE0) | locked_epoch5(NODE1) | locked_epoch6(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","16","0-0------000--0---------0--0-0----00--00----","14","38","F","2840","0101010120","0101010120","e0h0l0t0","0-0------000--","0-","--------0--0-0","----00--00----","0","5","0","1","0","3","0","4","2","0"
"6617","4","forall NODE0,NODE1. ep_epoch0(NODE0) | ep_epoch2(NODE0) | ep_epoch2(NODE1) | ep_epoch4(NODE0) | ep_epoch4(NODE1) | ep_epoch5(NODE0) | held(NODE0) | locked_epoch3(NODE1) | locked_epoch5(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","16","0-0-00---0-0--0--------0---0------00--00----","14","38","F","2840","0101010120","0101010120","e0h0l0t0","0-0-00---0-0--","0-","-------0---0--","----00--00----","0","6","0","1","0","2","0","4","2","0"
"6618","4","forall NODE0,NODE1. ep_epoch0(NODE0) | ep_epoch2(NODE0) | ep_epoch2(NODE1) | ep_epoch4(NODE0) | ep_epoch4(NODE1) | held(NODE0) | locked_epoch3(NODE1) | locked_epoch5(NODE0) | locked_epoch5(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","16","0-0-0----0-0--0--------0--00------00--00----","14","38","F","2840","0101010120","0101010120","e0h0l0t0","0-0-0----0-0--","0-","-------0--00--","----00--00----","0","5","0","1","0","3","0","4","2","0"
"6619","4","forall NODE0,NODE1. ep_epoch0(NODE0) | ep_epoch2(NODE0) | ep_epoch2(NODE1) | ep_epoch4(NODE1) | ep_epoch5(NODE0) | held(NODE0) | locked_epoch3(NODE1) | locked_epoch4(NODE0) | locked_epoch5(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","16","0-0--0---0-0--0--------00--0------00--00----","14","38","F","2840","0101010120","0101010120","e0h0l0t0","0-0--0---0-0--","0-","-------00--0--","----00--00----","0","5","0","1","0","3","0","4","2","0"
"6620","4","forall NODE0,NODE1. ep_epoch0(NODE0) | ep_epoch2(NODE0) | ep_epoch2(NODE1) | ep_epoch4(NODE1) | ep_epoch5(NODE1) | ep_epoch6(NODE1) | held(NODE0) | locked_epoch3(NODE1) | locked_epoch4(NODE0) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","16","0-0------0-0000--------00---------00--00----","14","38","F","2840","0101010120","0101010120","e0h0l0t0","0-0------0-000","0-","-------00-----","----00--00----","0","6","0","1","0","2","0","4","2","0"
"6621","4","forall NODE0,NODE1. ep_epoch0(NODE0) | ep_epoch2(NODE0) | ep_epoch2(NODE1) | ep_epoch4(NODE1) | ep_epoch5(NODE1) | held(NODE0) | locked_epoch3(NODE1) | locked_epoch4(NODE0) | locked_epoch6(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","16","0-0------0-00-0--------00----0----00--00----","14","38","F","2840","0101010120","0101010120","e0h0l0t0","0-0------0-00-","0-","-------00----0","----00--00----","0","5","0","1","0","3","0","4","2","0"
"6622","4","forall NODE0,NODE1. ep_epoch0(NODE0) | ep_epoch2(NODE0) | ep_epoch2(NODE1) | ep_epoch4(NODE1) | ep_epoch6(NODE1) | held(NODE0) | locked_epoch3(NODE1) | locked_epoch4(NODE0) | locked_epoch5(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","16","0-0------0-0-00--------00--0------00--00----","14","38","F","2840","0101010120","0101010120","e0h0l0t0","0-0------0-0-0","0-","-------00--0--","----00--00----","0","5","0","1","0","3","0","4","2","0"
"6623","4","forall NODE0,NODE1. ep_epoch0(NODE0) | ep_epoch2(NODE0) | ep_epoch2(NODE1) | ep_epoch4(NODE1) | held(NODE0) | locked_epoch3(NODE1) | locked_epoch4(NODE0) | locked_epoch5(NODE0) | locked_epoch5(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","16","0-0------0-0--0--------00-00------00--00----","14","38","F","2840","0101010120","0101010120","e0h0l0t0","0-0------0-0--","0-","-------00-00--","----00--00----","0","4","0","1","0","4","0","4","2","0"
