"Orbit","pattern","SQI","qcost","Bit String","# literals","Group","Group Type","Group Size","Sig","Number sig","Literal sig","ep","held","locked","transfer","#ep=1","#ep=0","#held=1","#held=0","#locked=1","#locked=0","#transfer=1","#transfer=0","#forall","#exists"
"1930","4","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch2(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE1) | ep_epoch4(NODE0) | held(NODE0) | locked_epoch4(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","14","0-0-0---00--0----------0------00--00--","12","38","F","677","0101010120","0101010120","e0h0l0t0","0-0-0---00--","0-","---------0--","----00--00--","0","5","0","1","0","1","0","4","2","0"
"1931","4","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch2(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE1) | held(NODE0) | locked_epoch4(NODE0) | locked_epoch4(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","14","0-0-----00--0---------00------00--00--","12","38","F","677","0101010120","0101010120","e0h0l0t0","0-0-----00--","0-","--------00--","----00--00--","0","4","0","1","0","2","0","4","2","0"
"1932","4","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch2(NODE0) | ep_epoch2(NODE1) | ep_epoch4(NODE0) | held(NODE0) | locked_epoch3(NODE1) | locked_epoch4(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","14","0-0-0---0---0--------0-0------00--00--","12","38","F","677","0101010120","0101010120","e0h0l0t0","0-0-0---0---","0-","-------0-0--","----00--00--","0","4","0","1","0","2","0","4","2","0"
"1933","4","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch2(NODE0) | ep_epoch2(NODE1) | held(NODE0) | locked_epoch3(NODE1) | locked_epoch4(NODE0) | locked_epoch4(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","14","0-0-----0---0--------000------00--00--","12","38","F","677","0101010120","0101010120","e0h0l0t0","0-0-----0---","0-","-------000--","----00--00--","0","3","0","1","0","3","0","4","2","0"
"1934","4","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch2(NODE0) | ep_epoch4(NODE0) | ep_epoch4(NODE1) | ep_epoch5(NODE1) | held(NODE0) | locked_epoch2(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","14","0-0-0-----000------0----------00--00--","12","38","F","677","0101010120","0101010120","e0h0l0t0","0-0-0-----00","0-","-----0------","----00--00--","0","5","0","1","0","1","0","4","2","0"
"1935","4","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch2(NODE0) | ep_epoch4(NODE0) | ep_epoch4(NODE1) | held(NODE0) | locked_epoch2(NODE1) | locked_epoch5(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","14","0-0-0-----0-0------0-----0----00--00--","12","38","F","677","0101010120","0101010120","e0h0l0t0","0-0-0-----0-","0-","-----0-----0","----00--00--","0","4","0","1","0","2","0","4","2","0"
"1936","4","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch2(NODE0) | ep_epoch4(NODE1) | ep_epoch5(NODE1) | held(NODE0) | locked_epoch2(NODE1) | locked_epoch4(NODE0) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","14","0-0-------000------0--0-------00--00--","12","38","F","677","0101010120","0101010120","e0h0l0t0","0-0-------00","0-","-----0--0---","----00--00--","0","4","0","1","0","2","0","4","2","0"
"1937","4","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch2(NODE0) | ep_epoch4(NODE1) | held(NODE0) | locked_epoch2(NODE1) | locked_epoch4(NODE0) | locked_epoch5(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","14","0-0-------0-0------0--0--0----00--00--","12","38","F","677","0101010120","0101010120","e0h0l0t0","0-0-------0-","0-","-----0--0--0","----00--00--","0","3","0","1","0","3","0","4","2","0"
"1938","4","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE0) | ep_epoch3(NODE1) | ep_epoch4(NODE0) | held(NODE0) | locked_epoch4(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","14","0--00---00--0----------0------0000----","12","38","F","677","0101010120","0101010120","e0h0l0t0","0--00---00--","0-","---------0--","----0000----","0","5","0","1","0","1","0","4","2","0"
"1939","4","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE0) | ep_epoch3(NODE1) | held(NODE0) | locked_epoch4(NODE0) | locked_epoch4(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","14","0--0----00--0---------00------0000----","12","38","F","677","0101010120","0101010120","e0h0l0t0","0--0----00--","0-","--------00--","----0000----","0","4","0","1","0","2","0","4","2","0"
"1940","4","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE1) | ep_epoch4(NODE0) | held(NODE0) | locked_epoch3(NODE0) | locked_epoch4(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","14","0---0---00--0-------0--0------0000----","12","38","F","677","0101010120","0101010120","e0h0l0t0","0---0---00--","0-","------0--0--","----0000----","0","4","0","1","0","2","0","4","2","0"
"1941","4","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE1) | ep_epoch4(NODE1) | ep_epoch5(NODE1) | held(NODE0) | locked_epoch3(NODE0) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","14","0-------00000-------0---------0000----","12","38","F","677","0101010120","0101010120","e0h0l0t0","0-------0000","0-","------0-----","----0000----","0","5","0","1","0","1","0","4","2","0"
"1942","4","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE1) | ep_epoch4(NODE1) | held(NODE0) | locked_epoch3(NODE0) | locked_epoch5(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","14","0-------000-0-------0----0----0000----","12","38","F","677","0101010120","0101010120","e0h0l0t0","0-------000-","0-","------0----0","----0000----","0","4","0","1","0","2","0","4","2","0"
"1943","4","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE1) | ep_epoch5(NODE1) | held(NODE0) | locked_epoch3(NODE0) | locked_epoch4(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","14","0-------00-00-------0--0------0000----","12","38","F","677","0101010120","0101010120","e0h0l0t0","0-------00-0","0-","------0--0--","----0000----","0","4","0","1","0","2","0","4","2","0"
"1944","4","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE1) | held(NODE0) | locked_epoch3(NODE0) | locked_epoch4(NODE0) | locked_epoch4(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","14","0-------00--0-------0-00------0000----","12","38","F","677","0101010120","0101010120","e0h0l0t0","0-------00--","0-","------0-00--","----0000----","0","3","0","1","0","3","0","4","2","0"
"1945","4","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE1) | held(NODE0) | locked_epoch3(NODE0) | locked_epoch4(NODE1) | locked_epoch5(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","14","0-------00--0-------0--0-0----0000----","12","38","F","677","0101010120","0101010120","e0h0l0t0","0-------00--","0-","------0--0-0","----0000----","0","3","0","1","0","3","0","4","2","0"
"1946","4","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch3(NODE0) | ep_epoch3(NODE1) | ep_epoch4(NODE0) | held(NODE0) | locked_epoch2(NODE1) | locked_epoch4(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","14","0--00----0--0------0---0------0000----","12","38","F","677","0101010120","0101010120","e0h0l0t0","0--00----0--","0-","-----0---0--","----0000----","0","4","0","1","0","2","0","4","2","0"
"1947","4","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch3(NODE0) | ep_epoch3(NODE1) | held(NODE0) | locked_epoch2(NODE1) | locked_epoch4(NODE0) | locked_epoch4(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","14","0--0-----0--0------0--00------0000----","12","38","F","677","0101010120","0101010120","e0h0l0t0","0--0-----0--","0-","-----0--00--","----0000----","0","3","0","1","0","3","0","4","2","0"
"1948","4","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch3(NODE1) | ep_epoch4(NODE0) | held(NODE0) | locked_epoch2(NODE1) | locked_epoch3(NODE0) | locked_epoch4(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","14","0---0----0--0------00--0------0000----","12","38","F","677","0101010120","0101010120","e0h0l0t0","0---0----0--","0-","-----00--0--","----0000----","0","3","0","1","0","3","0","4","2","0"
"1949","4","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch3(NODE1) | ep_epoch4(NODE1) | ep_epoch5(NODE1) | held(NODE0) | locked_epoch2(NODE1) | locked_epoch3(NODE0) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","14","0--------0000------00---------0000----","12","38","F","677","0101010120","0101010120","e0h0l0t0","0--------000","0-","-----00-----","----0000----","0","4","0","1","0","2","0","4","2","0"
"1950","4","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch3(NODE1) | ep_epoch4(NODE1) | held(NODE0) | locked_epoch2(NODE1) | locked_epoch3(NODE0) | locked_epoch5(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","14","0--------00-0------00----0----0000----","12","38","F","677","0101010120","0101010120","e0h0l0t0","0--------00-","0-","-----00----0","----0000----","0","3","0","1","0","3","0","4","2","0"
"1951","4","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch3(NODE1) | ep_epoch5(NODE1) | held(NODE0) | locked_epoch2(NODE1) | locked_epoch3(NODE0) | locked_epoch4(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","14","0--------0-00------00--0------0000----","12","38","F","677","0101010120","0101010120","e0h0l0t0","0--------0-0","0-","-----00--0--","----0000----","0","3","0","1","0","3","0","4","2","0"
"1952","4","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch3(NODE1) | held(NODE0) | locked_epoch2(NODE1) | locked_epoch3(NODE0) | locked_epoch4(NODE0) | locked_epoch4(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","14","0--------0--0------00-00------0000----","12","38","F","677","0101010120","0101010120","e0h0l0t0","0--------0--","0-","-----00-00--","----0000----","0","2","0","1","0","4","0","4","2","0"
"1953","4","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch3(NODE1) | held(NODE0) | locked_epoch2(NODE1) | locked_epoch3(NODE0) | locked_epoch4(NODE1) | locked_epoch5(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","14","0--------0--0------00--0-0----0000----","12","38","F","677","0101010120","0101010120","e0h0l0t0","0--------0--","0-","-----00--0-0","----0000----","0","2","0","1","0","4","0","4","2","0"
"1954","3","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch2(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE0) | ep_epoch3(NODE1) | ep_epoch4(NODE1) | ep_epoch5(NODE1) | held(NODE0) | transfer_epoch5(NODE0) | transfer_epoch5(NODE1) | NODE0 = NODE1","14","-00000-000---0----------------------00","12","37","F","48","0101000120","0101000120","e0h0t0","-00000-000--","-0","------------","----------00","0","8","0","1","0","0","0","2","2","0"
"1955","4","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch2(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE0) | ep_epoch3(NODE1) | ep_epoch4(NODE1) | held(NODE0) | locked_epoch5(NODE1) | transfer_epoch5(NODE0) | transfer_epoch5(NODE1) | NODE0 = NODE1","14","-0000--000---0----------0-----------00","12","38","F","677","0101010120","0101010120","e0h0l0t0","-0000--000--","-0","----------0-","----------00","0","7","0","1","0","1","0","2","2","0"
"1956","4","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch2(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE0) | ep_epoch3(NODE1) | ep_epoch5(NODE1) | held(NODE0) | locked_epoch4(NODE1) | transfer_epoch5(NODE0) | transfer_epoch5(NODE1) | NODE0 = NODE1","14","-000-0-000---0--------0-------------00","12","38","F","677","0101010120","0101010120","e0h0l0t0","-000-0-000--","-0","--------0---","----------00","0","7","0","1","0","1","0","2","2","0"
"1957","4","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch2(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE0) | ep_epoch3(NODE1) | held(NODE0) | locked_epoch4(NODE1) | locked_epoch5(NODE1) | transfer_epoch5(NODE0) | transfer_epoch5(NODE1) | NODE0 = NODE1","14","-000---000--0----------0-0----------00","12","38","F","677","0101010120","0101010120","e0h0l0t0","-000---000--","0-","---------0-0","----------00","0","6","0","1","0","2","0","2","2","0"
"1958","3","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch2(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE1) | ep_epoch4(NODE0) | ep_epoch4(NODE1) | ep_epoch5(NODE1) | held(NODE0) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","14","-00000-00-0--0--------------------00--","12","37","F","48","0101000120","0101000120","e0h0t0","-00000-00-0-","-0","------------","--------00--","0","8","0","1","0","0","0","2","2","0"
"1959","4","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch2(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE1) | ep_epoch4(NODE0) | ep_epoch4(NODE1) | held(NODE0) | locked_epoch5(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","14","-0000--00-0--0----------0---------00--","12","38","F","677","0101010120","0101010120","e0h0l0t0","-0000--00-0-","-0","----------0-","--------00--","0","7","0","1","0","1","0","2","2","0"
"1960","4","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch2(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE1) | ep_epoch4(NODE1) | ep_epoch5(NODE1) | held(NODE0) | locked_epoch4(NODE0) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","14","-00000-00----0---------0----------00--","12","38","F","677","0101010120","0101010120","e0h0l0t0","-00000-00---","-0","---------0--","--------00--","0","7","0","1","0","1","0","2","2","0"
"1961","4","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch2(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE1) | ep_epoch4(NODE1) | held(NODE0) | locked_epoch4(NODE0) | locked_epoch5(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","14","-0000--00----0---------00---------00--","12","38","F","677","0101010120","0101010120","e0h0l0t0","-0000--00---","-0","---------00-","--------00--","0","6","0","1","0","2","0","2","2","0"
"1962","4","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch2(NODE0) | ep_epoch2(NODE1) | ep_epoch4(NODE0) | ep_epoch4(NODE1) | ep_epoch5(NODE1) | held(NODE0) | locked_epoch3(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","14","-00-00-00-0--0------0-------------00--","12","38","F","677","0101010120","0101010120","e0h0l0t0","-00-00-00-0-","-0","------0-----","--------00--","0","7","0","1","0","1","0","2","2","0"
"1963","4","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch2(NODE0) | ep_epoch2(NODE1) | ep_epoch4(NODE0) | ep_epoch4(NODE1) | held(NODE0) | locked_epoch3(NODE1) | locked_epoch5(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","14","-00-0--00-0-0--------0---0--------00--","12","38","F","677","0101010120","0101010120","e0h0l0t0","-00-0--00-0-","0-","-------0---0","--------00--","0","6","0","1","0","2","0","2","2","0"
"1964","4","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch2(NODE0) | ep_epoch2(NODE1) | ep_epoch4(NODE1) | ep_epoch5(NODE1) | held(NODE0) | locked_epoch3(NODE1) | locked_epoch4(NODE0) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","14","-00-00-00----0------0--0----------00--","12","38","F","677","0101010120","0101010120","e0h0l0t0","-00-00-00---","-0","------0--0--","--------00--","0","6","0","1","0","2","0","2","2","0"
"1965","4","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch2(NODE0) | ep_epoch2(NODE1) | ep_epoch4(NODE1) | held(NODE0) | locked_epoch3(NODE1) | locked_epoch4(NODE0) | locked_epoch5(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","14","-00-0--00----0------0--00---------00--","12","38","F","677","0101010120","0101010120","e0h0l0t0","-00-0--00---","-0","------0--00-","--------00--","0","5","0","1","0","3","0","2","2","0"
"1966","3","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch2(NODE1) | ep_epoch3(NODE0) | ep_epoch3(NODE1) | ep_epoch4(NODE0) | ep_epoch4(NODE1) | ep_epoch5(NODE1) | held(NODE0) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","14","-00000-0-00--0------------------00----","12","37","F","48","0101000120","0101000120","e0h0t0","-00000-0-00-","-0","------------","------00----","0","8","0","1","0","0","0","2","2","0"
"1967","4","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch2(NODE1) | ep_epoch3(NODE0) | ep_epoch3(NODE1) | ep_epoch4(NODE0) | ep_epoch4(NODE1) | held(NODE0) | locked_epoch5(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","14","-0000--0-00--0----------0-------00----","12","38","F","677","0101010120","0101010120","e0h0l0t0","-0000--0-00-","-0","----------0-","------00----","0","7","0","1","0","1","0","2","2","0"
"1968","4","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch2(NODE1) | ep_epoch3(NODE0) | ep_epoch3(NODE1) | ep_epoch4(NODE1) | ep_epoch5(NODE1) | held(NODE0) | locked_epoch4(NODE0) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","14","-00000-0-0---0---------0--------00----","12","38","F","677","0101010120","0101010120","e0h0l0t0","-00000-0-0--","-0","---------0--","------00----","0","7","0","1","0","1","0","2","2","0"
"1969","4","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch2(NODE1) | ep_epoch3(NODE0) | ep_epoch3(NODE1) | ep_epoch4(NODE1) | held(NODE0) | locked_epoch4(NODE0) | locked_epoch5(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","14","-0000--0-0---0---------00-------00----","12","38","F","677","0101010120","0101010120","e0h0l0t0","-0000--0-0--","-0","---------00-","------00----","0","6","0","1","0","2","0","2","2","0"
"1970","4","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch2(NODE1) | ep_epoch3(NODE1) | ep_epoch4(NODE0) | held(NODE0) | locked_epoch4(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","14","-000---0--0--0--------0---------0000--","12","38","F","677","0101010120","0101010120","e0h0l0t0","-000---0--0-","-0","--------0---","------0000--","0","5","0","1","0","1","0","4","2","0"
"1971","4","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch2(NODE1) | ep_epoch3(NODE1) | held(NODE0) | locked_epoch4(NODE0) | locked_epoch4(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","14","-000---0-----0--------00--------0000--","12","38","F","677","0101010120","0101010120","e0h0l0t0","-000---0----","-0","--------00--","------0000--","0","4","0","1","0","2","0","4","2","0"
"1972","4","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch2(NODE1) | ep_epoch3(NODE0) | ep_epoch5(NODE1) | held(NODE0) | locked_epoch3(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | transfer_epoch5(NODE0) | transfer_epoch5(NODE1) | NODE0 = NODE1","14","-00--0-0-0---0------0-----------00--00","12","38","F","677","0101010120","0101010120","e0h0l0t0","-00--0-0-0--","-0","------0-----","------00--00","0","5","0","1","0","1","0","4","2","0"
"1973","4","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch2(NODE1) | ep_epoch3(NODE0) | held(NODE0) | locked_epoch3(NODE1) | locked_epoch5(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | transfer_epoch5(NODE0) | transfer_epoch5(NODE1) | NODE0 = NODE1","14","-00----0-0---0------0---0-------00--00","12","38","F","677","0101010120","0101010120","e0h0l0t0","-00----0-0--","-0","------0---0-","------00--00","0","4","0","1","0","2","0","4","2","0"
"1974","4","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch2(NODE0) | ep_epoch4(NODE1) | ep_epoch5(NODE1) | held(NODE0) | locked_epoch2(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | transfer_epoch5(NODE0) | transfer_epoch5(NODE1) | NODE0 = NODE1","14","-00----0--000------0--------------0000","12","38","F","677","0101010120","0101010120","e0h0l0t0","-00----0--00","0-","-----0------","--------0000","0","5","0","1","0","1","0","4","2","0"
"1975","4","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch2(NODE0) | ep_epoch4(NODE1) | held(NODE0) | locked_epoch2(NODE1) | locked_epoch5(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | transfer_epoch5(NODE0) | transfer_epoch5(NODE1) | NODE0 = NODE1","14","-00----0--0-0------0-----0--------0000","12","38","F","677","0101010120","0101010120","e0h0l0t0","-00----0--0-","0-","-----0-----0","--------0000","0","4","0","1","0","2","0","4","2","0"
"1976","4","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch2(NODE1) | ep_epoch4(NODE0) | held(NODE0) | locked_epoch3(NODE1) | locked_epoch4(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","14","-00----0--0--0------0-0---------0000--","12","38","F","677","0101010120","0101010120","e0h0l0t0","-00----0--0-","-0","------0-0---","------0000--","0","4","0","1","0","2","0","4","2","0"
"1977","4","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch2(NODE0) | ep_epoch5(NODE1) | held(NODE0) | locked_epoch2(NODE1) | locked_epoch4(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | transfer_epoch5(NODE0) | transfer_epoch5(NODE1) | NODE0 = NODE1","14","-00----0---00------0---0----------0000","12","38","F","677","0101010120","0101010120","e0h0l0t0","-00----0---0","0-","-----0---0--","--------0000","0","4","0","1","0","2","0","4","2","0"
"1978","4","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch2(NODE0) | held(NODE0) | locked_epoch2(NODE1) | locked_epoch4(NODE1) | locked_epoch5(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | transfer_epoch5(NODE0) | transfer_epoch5(NODE1) | NODE0 = NODE1","14","-00----0----0------0---0-0--------0000","12","38","F","677","0101010120","0101010120","e0h0l0t0","-00----0----","0-","-----0---0-0","--------0000","0","3","0","1","0","3","0","4","2","0"
"1979","4","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch2(NODE1) | held(NODE0) | locked_epoch3(NODE1) | locked_epoch4(NODE0) | locked_epoch4(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","14","-00----0-----0------0-00--------0000--","12","38","F","677","0101010120","0101010120","e0h0l0t0","-00----0----","-0","------0-00--","------0000--","0","3","0","1","0","3","0","4","2","0"
"1980","4","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch3(NODE0) | ep_epoch3(NODE1) | ep_epoch4(NODE0) | ep_epoch4(NODE1) | ep_epoch5(NODE1) | held(NODE0) | locked_epoch2(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","14","-0-000-0-00--0----0-------------00----","12","38","F","677","0101010120","0101010120","e0h0l0t0","-0-000-0-00-","-0","----0-------","------00----","0","7","0","1","0","1","0","2","2","0"
