"Orbit","pattern","SQI","qcost","Bit String","# literals","Group","Group Type","Group Size","Sig","Number sig","Literal sig","ep","held","locked","transfer","#ep=1","#ep=0","#held=1","#held=0","#locked=1","#locked=0","#transfer=1","#transfer=0","#forall","#exists"
"545","2","exists NODE0. ep_epoch1(NODE0) | ep_epoch2(NODE0) | ep_epoch3(NODE0) | held(NODE0)","5","-000--000-00--------------------","4","6","E","4","e0h0","0101000001","e0h0","-000--000-","00","----------","----------","0","6","0","2","0","0","0","0","0","1"
"546","3","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch2(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE0) | ep_epoch3(NODE1) | held(NODE0) | locked_epoch4(NODE1) | NODE0 = NODE1","11","-000--000-0----------0----------","9","34","F","14","0101010020","0101010020","e0h0l0","-000--000-","0-","---------0","----------","0","6","0","1","0","1","0","0","2","0"
"547","2","exists NODE0. ep_epoch1(NODE0) | ep_epoch2(NODE0) | ep_epoch3(NODE0) | locked_epoch4(NODE0)","5","-000--000-----------00----------","4","7","E","9","e0l0","0100010001","e0l0","-000--000-","--","--------00","----------","0","6","0","0","0","2","0","0","0","1"
"548","3","exists NODE0. ep_epoch1(NODE0) | ep_epoch2(NODE0) | held(NODE0) | transfer_epoch4(NODE0)","5","-00---00--00------------------00","4","9","E","10","e0h0t0","0101000101","e0h0t0","-00---00--","00","----------","--------00","0","4","0","2","0","0","0","2","0","1"
"549","4","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch2(NODE1) | ep_epoch3(NODE0) | held(NODE0) | locked_epoch3(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","11","-00---0-0--0------0---------00--","9","38","F","145","0101010120","0101010120","e0h0l0t0","-00---0-0-","-0","------0---","------00--","0","4","0","1","0","1","0","2","2","0"
"550","4","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch2(NODE0) | ep_epoch4(NODE1) | held(NODE0) | locked_epoch2(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","11","-00---0--00------0------------00","9","38","F","145","0101010120","0101010120","e0h0l0t0","-00---0--0","0-","-----0----","--------00","0","4","0","1","0","1","0","2","2","0"
"551","4","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch2(NODE0) | held(NODE0) | held(NODE1) | locked_epoch2(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","11","-00---0---00-----0------------00","9","38","F","145","0101010120","0101010120","e0h0l0t0","-00---0---","00","-----0----","--------00","0","3","0","2","0","1","0","2","2","0"
"552","4","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch2(NODE0) | held(NODE0) | locked_epoch2(NODE1) | locked_epoch4(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","11","-00---0---0------0---0--------00","9","38","F","145","0101010120","0101010120","e0h0l0t0","-00---0---","0-","-----0---0","--------00","0","3","0","1","0","2","0","2","2","0"
"553","4","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch2(NODE0) | held(NODE1) | locked_epoch3(NODE0) | locked_epoch3(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","11","-00---0----0------00--------00--","9","38","F","145","0101010120","0101010120","e0h0l0t0","-00---0---","-0","------00--","------00--","0","3","0","1","0","2","0","2","2","0"
"554","3","exists NODE0. ep_epoch1(NODE0) | ep_epoch3(NODE0) | held(NODE0) | transfer_epoch3(NODE0)","5","-0-0--0-0-00----------------00--","4","9","E","10","e0h0t0","0101000101","e0h0t0","-0-0--0-0-","00","----------","------00--","0","4","0","2","0","0","0","2","0","1"
"555","4","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch3(NODE0) | held(NODE0) | held(NODE1) | locked_epoch3(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","11","-0-0--0---00-------0--------00--","9","38","F","145","0101010120","0101010120","e0h0l0t0","-0-0--0---","00","-------0--","------00--","0","3","0","2","0","1","0","2","2","0"
"556","4","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch3(NODE0) | held(NODE0) | locked_epoch2(NODE1) | locked_epoch3(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","11","-0-0--0---0------0-0--------00--","9","38","F","145","0101010120","0101010120","e0h0l0t0","-0-0--0---","0-","-----0-0--","------00--","0","3","0","1","0","2","0","2","2","0"
"557","4","exists NODE0. ep_epoch1(NODE0) | held(NODE0) | locked_epoch3(NODE0) | transfer_epoch3(NODE0)","5","-0----0---00------00--------00--","4","11","E","3","e0h0l0t0","0101010101","e0h0l0t0","-0----0---","00","------00--","------00--","0","2","0","2","0","2","0","2","0","1"
"558","3","exists NODE0. ep_epoch1(NODE0) | held(NODE0) | transfer_epoch3(NODE0) | transfer_epoch4(NODE0)","5","-0----0---00----------------0000","4","9","E","10","e0h0t0","0101000101","e0h0t0","-0----0---","00","----------","------0000","0","2","0","2","0","0","0","4","0","1"
"559","4","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch1(NODE1) | held(NODE1) | locked_epoch2(NODE0) | locked_epoch3(NODE0) | locked_epoch3(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","11","-0----0---0------000--------00--","9","38","F","145","0101010120","0101010120","e0h0l0t0","-0----0---","0-","-----000--","------00--","0","2","0","1","0","3","0","2","2","0"
"560","4","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch2(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE1) | held(NODE1) | locked_epoch3(NODE0) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | NODE0 = NODE1","11","-00----00--0------0-------00----","9","38","F","145","0101010120","0101010120","e0h0l0t0","-00----00-","-0","------0---","----00----","0","4","0","1","0","1","0","2","2","0"
"561","4","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch2(NODE0) | ep_epoch2(NODE1) | held(NODE1) | locked_epoch3(NODE0) | locked_epoch3(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | NODE0 = NODE1","11","-00----0---0------00------00----","9","38","F","145","0101010120","0101010120","e0h0l0t0","-00----0--","-0","------00--","----00----","0","3","0","1","0","2","0","2","2","0"
"562","4","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch2(NODE0) | ep_epoch3(NODE0) | ep_epoch4(NODE0) | held(NODE1) | locked_epoch2(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | NODE0 = NODE1","11","-0000------0-----0--------00----","9","38","F","145","0101010120","0101010120","e0h0l0t0","-0000-----","-0","-----0----","----00----","0","4","0","1","0","1","0","2","2","0"
"563","4","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch2(NODE0) | ep_epoch3(NODE0) | held(NODE1) | locked_epoch2(NODE1) | locked_epoch4(NODE0) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | NODE0 = NODE1","11","-000-------0-----0--0-----00----","9","38","F","145","0101010120","0101010120","e0h0l0t0","-000------","-0","-----0--0-","----00----","0","3","0","1","0","2","0","2","2","0"
"564","4","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch2(NODE0) | ep_epoch3(NODE1) | held(NODE1) | locked_epoch2(NODE1) | locked_epoch3(NODE0) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | NODE0 = NODE1","11","-00-----0--0-----00-------00----","9","38","F","145","0101010120","0101010120","e0h0l0t0","-00-----0-","-0","-----00---","----00----","0","3","0","1","0","2","0","2","2","0"
"565","4","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch2(NODE0) | ep_epoch4(NODE0) | held(NODE1) | locked_epoch2(NODE1) | locked_epoch3(NODE0) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | NODE0 = NODE1","11","-00-0------0-----00-------00----","9","38","F","145","0101010120","0101010120","e0h0l0t0","-00-0-----","-0","-----00---","----00----","0","3","0","1","0","2","0","2","2","0"
"566","4","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch2(NODE0) | held(NODE1) | locked_epoch2(NODE1) | locked_epoch3(NODE0) | locked_epoch3(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | NODE0 = NODE1","11","-00--------0-----000------00----","9","38","F","145","0101010120","0101010120","e0h0l0t0","-00-------","-0","-----000--","----00----","0","2","0","1","0","3","0","2","2","0"
"567","4","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch2(NODE0) | held(NODE1) | locked_epoch2(NODE1) | locked_epoch3(NODE0) | locked_epoch4(NODE0) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | NODE0 = NODE1","11","-00--------0-----00-0-----00----","9","38","F","145","0101010120","0101010120","e0h0l0t0","-00-------","-0","-----00-0-","----00----","0","2","0","1","0","3","0","2","2","0"
"568","3","exists NODE0. ep_epoch2(NODE0) | ep_epoch3(NODE0) | held(NODE0) | transfer_epoch2(NODE0)","5","--00---00-00--------------00----","4","9","E","10","e0h0t0","0101000101","e0h0t0","--00---00-","00","----------","----00----","0","4","0","2","0","0","0","2","0","1"
"569","4","forall NODE1,NODE0. ep_epoch2(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE0) | held(NODE0) | held(NODE1) | locked_epoch3(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | NODE0 = NODE1","11","--00---0--00-------0------00----","9","38","F","145","0101010120","0101010120","e0h0l0t0","--00---0--","00","-------0--","----00----","0","3","0","2","0","1","0","2","2","0"
"570","4","exists NODE0. ep_epoch2(NODE0) | held(NODE0) | locked_epoch3(NODE0) | transfer_epoch2(NODE0)","5","--0----0--00------00------00----","4","11","E","3","e0h0l0t0","0101010101","e0h0l0t0","--0----0--","00","------00--","----00----","0","2","0","2","0","2","0","2","0","1"
"571","3","exists NODE0. ep_epoch2(NODE0) | held(NODE0) | transfer_epoch2(NODE0) | transfer_epoch4(NODE0)","5","--0----0--00--------------00--00","4","9","E","10","e0h0t0","0101000101","e0h0t0","--0----0--","00","----------","----00--00","0","2","0","2","0","0","0","4","0","1"
"572","4","forall NODE1,NODE0. ep_epoch2(NODE0) | held(NODE0) | held(NODE1) | locked_epoch2(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","11","--0-------00-----0--------00--00","9","38","F","145","0101010120","0101010120","e0h0l0t0","--0-------","00","-----0----","----00--00","0","1","0","2","0","1","0","4","2","0"
"573","3","exists NODE0. ep_epoch3(NODE0) | held(NODE0) | transfer_epoch2(NODE0) | transfer_epoch3(NODE0)","5","---0----0-00--------------0000--","4","9","E","10","e0h0t0","0101000101","e0h0t0","---0----0-","00","----------","----0000--","0","2","0","2","0","0","0","4","0","1"
"574","4","forall NODE1,NODE0. ep_epoch3(NODE0) | held(NODE0) | held(NODE1) | locked_epoch3(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","11","---0------00-------0------0000--","9","38","F","145","0101010120","0101010120","e0h0l0t0","---0------","00","-------0--","----0000--","0","1","0","2","0","1","0","4","2","0"
"575","3","exists NODE0. held(NODE0) | locked_epoch3(NODE0) | transfer_epoch2(NODE0) | transfer_epoch3(NODE0)","5","----------00------00------0000--","4","10","E","2","h0l0t0","0001010101","h0l0t0","----------","00","------00--","----0000--","0","0","0","2","0","2","0","4","0","1"
"576","2","exists NODE0. held(NODE0) | transfer_epoch2(NODE0) | transfer_epoch3(NODE0) | transfer_epoch4(NODE0)","5","----------00--------------000000","4","8","E","1","h0t0","0001000101","h0t0","----------","00","----------","----000000","0","0","0","2","0","0","0","6","0","1"
"577","3","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch3(NODE1) | ep_epoch4(NODE1) | held(NODE0) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","12","00-0000----0------------------00","10","37","F","21","0101000120","0101000120","e0h0t0","00-0000---","-0","----------","--------00","0","6","0","1","0","0","0","2","2","0"
"578","4","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch3(NODE1) | held(NODE0) | locked_epoch4(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","12","00-0-00----0--------0---------00","10","38","F","145","0101010120","0101010120","e0h0l0t0","00-0-00---","-0","--------0-","--------00","0","5","0","1","0","1","0","2","2","0"
"579","4","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch4(NODE1) | held(NODE0) | locked_epoch3(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","12","00--000----0------0-----------00","10","38","F","145","0101010120","0101010120","e0h0l0t0","00--000---","-0","------0---","--------00","0","5","0","1","0","1","0","2","2","0"
"580","4","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE0) | ep_epoch1(NODE1) | held(NODE0) | locked_epoch3(NODE1) | locked_epoch4(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","12","00---00---0--------0-0--------00","10","38","F","145","0101010120","0101010120","e0h0l0t0","00---00---","0-","-------0-0","--------00","0","4","0","1","0","2","0","2","2","0"
"581","3","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch0(NODE1) | ep_epoch2(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE0) | ep_epoch4(NODE0) | held(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","12","0-0000-0---0------------------00","10","37","F","21","0101000120","0101000120","e0h0t0","0-0000-0--","-0","----------","--------00","0","6","0","1","0","0","0","2","2","0"
"582","4","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch0(NODE1) | ep_epoch2(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE0) | held(NODE1) | locked_epoch4(NODE0) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","12","0-00-0-0---0--------0---------00","10","38","F","145","0101010120","0101010120","e0h0l0t0","0-00-0-0--","-0","--------0-","--------00","0","5","0","1","0","1","0","2","2","0"
"583","4","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch0(NODE1) | ep_epoch2(NODE0) | ep_epoch2(NODE1) | ep_epoch4(NODE0) | held(NODE1) | locked_epoch3(NODE0) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","12","0-0-00-0---0------0-----------00","10","38","F","145","0101010120","0101010120","e0h0l0t0","0-0-00-0--","-0","------0---","--------00","0","5","0","1","0","1","0","2","2","0"
"584","4","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch0(NODE1) | ep_epoch2(NODE0) | ep_epoch2(NODE1) | held(NODE1) | locked_epoch3(NODE0) | locked_epoch4(NODE0) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","12","0-0--0-0--0--------0-0--------00","10","38","F","145","0101010120","0101010120","e0h0l0t0","0-0--0-0--","0-","-------0-0","--------00","0","4","0","1","0","2","0","2","2","0"
"585","3","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch0(NODE1) | ep_epoch2(NODE1) | ep_epoch3(NODE0) | ep_epoch3(NODE1) | ep_epoch4(NODE1) | held(NODE0) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","12","0-0000--0--0----------------00--","10","37","F","21","0101000120","0101000120","e0h0t0","0-0000--0-","-0","----------","------00--","0","6","0","1","0","0","0","2","2","0"
"586","4","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch0(NODE1) | ep_epoch2(NODE1) | ep_epoch3(NODE0) | ep_epoch3(NODE1) | held(NODE0) | locked_epoch4(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","12","0-00-0--0--0--------0-------00--","10","38","F","145","0101010120","0101010120","e0h0l0t0","0-00-0--0-","-0","--------0-","------00--","0","5","0","1","0","1","0","2","2","0"
"587","4","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch0(NODE1) | ep_epoch2(NODE1) | ep_epoch3(NODE1) | ep_epoch4(NODE1) | held(NODE0) | locked_epoch3(NODE0) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","12","0-0000-----0-------0--------00--","10","38","F","145","0101010120","0101010120","e0h0l0t0","0-0000----","-0","-------0--","------00--","0","5","0","1","0","1","0","2","2","0"
"588","4","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch0(NODE1) | ep_epoch2(NODE1) | ep_epoch3(NODE1) | held(NODE0) | locked_epoch3(NODE0) | locked_epoch4(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","12","0-00-0-----0-------00-------00--","10","38","F","145","0101010120","0101010120","e0h0l0t0","0-00-0----","-0","-------00-","------00--","0","4","0","1","0","2","0","2","2","0"
"589","4","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch0(NODE1) | ep_epoch3(NODE0) | ep_epoch3(NODE1) | ep_epoch4(NODE1) | held(NODE0) | locked_epoch2(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","12","0--000--0--0----0-----------00--","10","38","F","145","0101010120","0101010120","e0h0l0t0","0--000--0-","-0","----0-----","------00--","0","5","0","1","0","1","0","2","2","0"
"590","4","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch0(NODE1) | ep_epoch3(NODE0) | ep_epoch3(NODE1) | held(NODE0) | locked_epoch2(NODE1) | locked_epoch4(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","12","0--0-0--0-0------0---0------00--","10","38","F","145","0101010120","0101010120","e0h0l0t0","0--0-0--0-","0-","-----0---0","------00--","0","4","0","1","0","2","0","2","2","0"
"591","4","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch0(NODE1) | ep_epoch3(NODE1) | ep_epoch4(NODE1) | held(NODE0) | locked_epoch2(NODE1) | locked_epoch3(NODE0) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","12","0--000-----0----0--0--------00--","10","38","F","145","0101010120","0101010120","e0h0l0t0","0--000----","-0","----0--0--","------00--","0","4","0","1","0","2","0","2","2","0"
"592","4","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch0(NODE1) | ep_epoch3(NODE1) | held(NODE0) | locked_epoch2(NODE1) | locked_epoch3(NODE0) | locked_epoch4(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","12","0--0-0-----0----0--00-------00--","10","38","F","145","0101010120","0101010120","e0h0l0t0","0--0-0----","-0","----0--00-","------00--","0","3","0","1","0","3","0","2","2","0"
"593","3","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch1(NODE0) | ep_epoch3(NODE1) | ep_epoch4(NODE1) | held(NODE0) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","12","00------000-----------------0000","10","37","F","21","0101000120","0101000120","e0h0t0","00------00","0-","----------","------0000","0","4","0","1","0","0","0","4","2","0"
"594","4","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch1(NODE0) | ep_epoch3(NODE1) | held(NODE0) | locked_epoch4(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","12","00------0-0----------0------0000","10","38","F","145","0101010120","0101010120","e0h0l0t0","00------0-","0-","---------0","------0000","0","3","0","1","0","1","0","4","2","0"
"595","4","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch1(NODE0) | ep_epoch4(NODE1) | held(NODE0) | locked_epoch3(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","12","00-------00--------0--------0000","10","38","F","145","0101010120","0101010120","e0h0l0t0","00-------0","0-","-------0--","------0000","0","3","0","1","0","1","0","4","2","0"
"596","4","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch1(NODE0) | held(NODE0) | locked_epoch3(NODE1) | locked_epoch4(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","12","00--------0--------0-0------0000","10","38","F","145","0101010120","0101010120","e0h0l0t0","00--------","0-","-------0-0","------0000","0","2","0","1","0","2","0","4","2","0"
"597","3","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch2(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE0) | ep_epoch3(NODE1) | ep_epoch4(NODE1) | held(NODE0) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | NODE0 = NODE1","12","0-00---0000---------------00----","10","37","F","21","0101000120","0101000120","e0h0t0","0-00---000","0-","----------","----00----","0","6","0","1","0","0","0","2","2","0"
"598","4","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch2(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE0) | ep_epoch3(NODE1) | held(NODE0) | locked_epoch4(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | NODE0 = NODE1","12","0-00---00-0----------0----00----","10","38","F","145","0101010120","0101010120","e0h0l0t0","0-00---00-","0-","---------0","----00----","0","5","0","1","0","1","0","2","2","0"
"599","4","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch2(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE1) | ep_epoch4(NODE1) | held(NODE0) | locked_epoch3(NODE0) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | NODE0 = NODE1","12","0-0----0000-------0-------00----","10","38","F","145","0101010120","0101010120","e0h0l0t0","0-0----000","0-","------0---","----00----","0","5","0","1","0","1","0","2","2","0"
"600","4","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch2(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE1) | held(NODE0) | locked_epoch3(NODE0) | locked_epoch4(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | NODE0 = NODE1","12","0-0----00-0-------0--0----00----","10","38","F","145","0101010120","0101010120","e0h0l0t0","0-0----00-","0-","------0--0","----00----","0","4","0","1","0","2","0","2","2","0"
"601","4","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch2(NODE0) | ep_epoch4(NODE1) | held(NODE0) | locked_epoch2(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","12","0-0------00------0--------00--00","10","38","F","145","0101010120","0101010120","e0h0l0t0","0-0------0","0-","-----0----","----00--00","0","3","0","1","0","1","0","4","2","0"
"602","4","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch2(NODE0) | held(NODE0) | locked_epoch2(NODE1) | locked_epoch4(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","12","0-0-------0------0---0----00--00","10","38","F","145","0101010120","0101010120","e0h0l0t0","0-0-------","0-","-----0---0","----00--00","0","2","0","1","0","2","0","4","2","0"
"603","4","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE0) | held(NODE0) | locked_epoch3(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","12","0--0---0--0--------0------0000--","10","38","F","145","0101010120","0101010120","e0h0l0t0","0--0---0--","0-","-------0--","----0000--","0","3","0","1","0","1","0","4","2","0"
"604","4","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch2(NODE1) | held(NODE0) | locked_epoch3(NODE0) | locked_epoch3(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","12","0------0--0-------00------0000--","10","38","F","145","0101010120","0101010120","e0h0l0t0","0------0--","0-","------00--","----0000--","0","2","0","1","0","2","0","4","2","0"
"605","4","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch3(NODE0) | held(NODE0) | locked_epoch2(NODE1) | locked_epoch3(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","12","0--0------0------0-0------0000--","10","38","F","145","0101010120","0101010120","e0h0l0t0","0--0------","0-","-----0-0--","----0000--","0","2","0","1","0","2","0","4","2","0"
"606","4","forall NODE1,NODE0. ep_epoch0(NODE0) | held(NODE0) | locked_epoch2(NODE1) | locked_epoch3(NODE0) | locked_epoch3(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","12","0---------0------000------0000--","10","38","F","145","0101010120","0101010120","e0h0l0t0","0---------","0-","-----000--","----0000--","0","1","0","1","0","3","0","4","2","0"
"607","3","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch2(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE0) | ep_epoch4(NODE0) | held(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","12","-0000-00---0------------------00","10","37","F","21","0101000120","0101000120","e0h0t0","-0000-00--","-0","----------","--------00","0","6","0","1","0","0","0","2","2","0"
"608","4","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch2(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE0) | held(NODE1) | locked_epoch4(NODE0) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","12","-000--00---0--------0---------00","10","38","F","145","0101010120","0101010120","e0h0l0t0","-000--00--","-0","--------0-","--------00","0","5","0","1","0","1","0","2","2","0"
"609","4","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch2(NODE0) | ep_epoch2(NODE1) | ep_epoch4(NODE0) | held(NODE1) | locked_epoch3(NODE0) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","12","-00-0-00---0------0-----------00","10","38","F","145","0101010120","0101010120","e0h0l0t0","-00-0-00--","-0","------0---","--------00","0","5","0","1","0","1","0","2","2","0"
